Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"28S ribosomal protein S15, mitochondrial [Xiphophorus hellerii]",Xiphophorus hellerii,green swordtail,8084,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032414539.1?report=genbank&log$=prottop&blast_rank=85&RID=WF75DNHA016"",""XP_032414539.1"")"
"28S ribosomal protein S15, mitochondrial [Perca flavescens]",Perca flavescens,yellow perch,8167,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028436356.1?report=genbank&log$=prottop&blast_rank=86&RID=WF75DNHA016"",""XP_028436356.1"")"
"28S ribosomal protein S15, mitochondrial [Monopterus albus]",Monopterus albus,swamp eel,43700,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_020445827.1?report=genbank&log$=prottop&blast_rank=87&RID=WF75DNHA016"",""XP_020445827.1"")"
helix-turn-helix transcriptional regulator [Thioclava sp. SK-1],Thioclava sp. SK-1,Thioclava sp. SK-1,1889770,30.8,30.8,66%,61,90.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066010130.1?report=genbank&log$=prottop&blast_rank=88&RID=WF75DNHA016"",""WP_066010130.1"")"
hypothetical protein PFLUV_G00087930 [Perca fluviatilis],Perca fluviatilis,European perch,8168,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF1388220.1?report=genbank&log$=prottop&blast_rank=89&RID=WF75DNHA016"",""KAF1388220.1"")"
"28S ribosomal protein S15, mitochondrial [Sparus aurata]",Sparus aurata,gilthead seabream,8175,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030248354.1?report=genbank&log$=prottop&blast_rank=90&RID=WF75DNHA016"",""XP_030248354.1"")"
"PREDICTED: 28S ribosomal protein S15, mitochondrial [Lates calcarifer]",Lates calcarifer,barramundi perch,8187,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018555594.1?report=genbank&log$=prottop&blast_rank=91&RID=WF75DNHA016"",""XP_018555594.1"")"
"LOW QUALITY PROTEIN: 28S ribosomal protein S15, mitochondrial [Xiphophorus maculatus]",Xiphophorus maculatus,southern platyfish,8083,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005796007.2?report=genbank&log$=prottop&blast_rank=92&RID=WF75DNHA016"",""XP_005796007.2"")"
"PREDICTED: 28S ribosomal protein S15, mitochondrial [Poecilia reticulata]",Poecilia reticulata,guppy,8081,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_008429333.1?report=genbank&log$=prottop&blast_rank=93&RID=WF75DNHA016"",""XP_008429333.1"")"
hypothetical protein CCH79_00011519 [Gambusia affinis],Gambusia affinis,western mosquitofish,33528,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PWA20703.1?report=genbank&log$=prottop&blast_rank=94&RID=WF75DNHA016"",""PWA20703.1"")"
"28S ribosomal protein S15, mitochondrial [Mastacembelus armatus]",Mastacembelus armatus,zig-zag eel,205130,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026173494.1?report=genbank&log$=prottop&blast_rank=95&RID=WF75DNHA016"",""XP_026173494.1"")"
"28S ribosomal protein S15, mitochondrial [Xiphophorus couchianus]",Xiphophorus couchianus,Monterrey platyfish,32473,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_027868586.1?report=genbank&log$=prottop&blast_rank=96&RID=WF75DNHA016"",""XP_027868586.1"")"
"PREDICTED: 28S ribosomal protein S15, mitochondrial [Poecilia formosa]",Poecilia formosa,Amazon molly,48698,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_007557300.1?report=genbank&log$=prottop&blast_rank=97&RID=WF75DNHA016"",""XP_007557300.1"")"
"28S ribosomal protein S15, mitochondrial [Sebastes umbrosus]",Sebastes umbrosus,honeycomb rockfish,72105,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_037641600.1?report=genbank&log$=prottop&blast_rank=98&RID=WF75DNHA016"",""XP_037641600.1"")"
"28S ribosomal protein S15, mitochondrial [Liparis tanakae]",Liparis tanakae,Tanaka's snailfish,230148,30.8,30.8,53%,61,100.00,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TNN89108.1?report=genbank&log$=prottop&blast_rank=99&RID=WF75DNHA016"",""TNN89108.1"")"
"28S ribosomal protein S15, mitochondrial [Anarrhichthys ocellatus]",Anarrhichthys ocellatus,wolf-eel,433405,30.8,30.8,53%,61,100.00,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031709107.1?report=genbank&log$=prottop&blast_rank=100&RID=WF75DNHA016"",""XP_031709107.1"")"
"28S ribosomal protein S15, mitochondrial [Cyclopterus lumpus]",Cyclopterus lumpus,lumpfish,8103,30.8,30.8,53%,61,100.00,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034410296.1?report=genbank&log$=prottop&blast_rank=101&RID=WF75DNHA016"",""XP_034410296.1"")"
hypothetical protein [Algoriphagus sp. Y33],Algoriphagus sp. Y33,Algoriphagus sp. Y33,2772483,30.8,30.8,100%,61,52.38,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_192346640.1?report=genbank&log$=prottop&blast_rank=102&RID=WF75DNHA016"",""WP_192346640.1"")"
"28S ribosomal protein S15, mitochondrial [Boleophthalmus pectinirostris]",Boleophthalmus pectinirostris,great blue-spotted mudskipper,150288,30.8,30.8,53%,61,100.00,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_020796091.1?report=genbank&log$=prottop&blast_rank=103&RID=WF75DNHA016"",""XP_020796091.1"")"
LOC100127328 protein [Xenopus laevis],Xenopus laevis,African clawed frog,8355,30.8,30.8,53%,61,100.00,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAI55947.1?report=genbank&log$=prottop&blast_rank=104&RID=WF75DNHA016"",""AAI55947.1"")"
"28S ribosomal protein S15, mitochondrial [Acanthopagrus latus]",Acanthopagrus latus,yellowfin seabream,8177,30.8,30.8,53%,61,100.00,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_036931893.1?report=genbank&log$=prottop&blast_rank=105&RID=WF75DNHA016"",""XP_036931893.1"")"
"PREDICTED: 28S ribosomal protein S15, mitochondrial [Cyprinodon variegatus]",Cyprinodon variegatus,sheepshead minnow,28743,30.8,30.8,53%,61,100.00,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015230295.1?report=genbank&log$=prottop&blast_rank=106&RID=WF75DNHA016"",""XP_015230295.1"")"
"28S ribosomal protein S15, mitochondrial [Seriola lalandi dorsalis]",Seriola lalandi dorsalis,Seriola lalandi dorsalis,1841481,30.8,30.8,53%,61,100.00,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_023270994.1?report=genbank&log$=prottop&blast_rank=107&RID=WF75DNHA016"",""XP_023270994.1"")"
"28S ribosomal protein S15, mitochondrial [Seriola dumerili]",Seriola dumerili,greater amberjack,41447,30.8,30.8,53%,61,100.00,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_022620057.1?report=genbank&log$=prottop&blast_rank=108&RID=WF75DNHA016"",""XP_022620057.1"")"
"28S ribosomal protein S15, mitochondrial [Labrus bergylta]",Labrus bergylta,ballan wrasse,56723,30.8,30.8,53%,61,100.00,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_020489207.1?report=genbank&log$=prottop&blast_rank=109&RID=WF75DNHA016"",""XP_020489207.1"")"
"28S ribosomal protein S15, mitochondrial [Sphaeramia orbicularis]",Sphaeramia orbicularis,orbiculate cardinalfish,375764,30.8,30.8,53%,61,100.00,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030015127.1?report=genbank&log$=prottop&blast_rank=110&RID=WF75DNHA016"",""XP_030015127.1"")"
"28S ribosomal protein S15, mitochondrial [Denticeps clupeoides]",Denticeps clupeoides,denticle herring,299321,30.8,30.8,53%,61,100.00,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028836904.1?report=genbank&log$=prottop&blast_rank=111&RID=WF75DNHA016"",""XP_028836904.1"")"
"28S ribosomal protein S15, mitochondrial [Salarias fasciatus]",Salarias fasciatus,jewelled blenny,181472,30.8,30.8,53%,61,100.00,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029958568.1?report=genbank&log$=prottop&blast_rank=112&RID=WF75DNHA016"",""XP_029958568.1"")"
"28S ribosomal protein S15, mitochondrial [Takifugu rubripes]",Takifugu rubripes,torafugu,31033,30.8,30.8,53%,61,100.00,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011603381.1?report=genbank&log$=prottop&blast_rank=113&RID=WF75DNHA016"",""XP_011603381.1"")"
"28S ribosomal protein S15, mitochondrial precursor [Anoplopoma fimbria]",Anoplopoma fimbria,sablefish,229290,30.8,30.8,53%,61,100.00,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACQ57901.1?report=genbank&log$=prottop&blast_rank=114&RID=WF75DNHA016"",""ACQ57901.1"")"
"PREDICTED: 28S ribosomal protein S15, mitochondrial [Xenopus laevis]",Xenopus laevis,African clawed frog,8355,30.8,30.8,53%,61,100.00,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018102222.1?report=genbank&log$=prottop&blast_rank=115&RID=WF75DNHA016"",""XP_018102222.1"")"
hypothetical protein XENTR_v10005927 [Xenopus tropicalis],Xenopus tropicalis,tropical clawed frog,8364,30.8,30.8,53%,61,100.00,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8624352.1?report=genbank&log$=prottop&blast_rank=116&RID=WF75DNHA016"",""KAE8624352.1"")"
"28S ribosomal protein S15, mitochondrial [Thalassophryne amazonica]",Thalassophryne amazonica,Thalassophryne amazonica,390379,30.8,30.8,53%,61,100.00,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034029957.1?report=genbank&log$=prottop&blast_rank=117&RID=WF75DNHA016"",""XP_034029957.1"")"
"28S ribosomal protein S15, mitochondrial isoform X1 [Syngnathus acus]",Syngnathus acus,greater pipefish,161584,30.8,30.8,53%,61,100.00,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_037129520.1?report=genbank&log$=prottop&blast_rank=118&RID=WF75DNHA016"",""XP_037129520.1"")"
"28S ribosomal protein S15, mitochondrial [Pungitius pungitius]",Pungitius pungitius,ninespine stickleback,134920,30.8,30.8,53%,61,100.00,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_037310515.1?report=genbank&log$=prottop&blast_rank=119&RID=WF75DNHA016"",""XP_037310515.1"")"
"28S ribosomal protein S15, mitochondrial isoform X2 [Syngnathus acus]",Syngnathus acus,greater pipefish,161584,30.8,30.8,53%,61,100.00,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_037129521.1?report=genbank&log$=prottop&blast_rank=120&RID=WF75DNHA016"",""XP_037129521.1"")"
"28S ribosomal protein S15, mitochondrial isoform X3 [Tachysurus fulvidraco]",Tachysurus fulvidraco,yellow catfish,1234273,30.8,30.8,53%,61,100.00,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_027005576.1?report=genbank&log$=prottop&blast_rank=121&RID=WF75DNHA016"",""XP_027005576.1"")"
"33 kDa inner dynein arm light chain, axonemal [Trypanosoma cruzi]",Trypanosoma cruzi,Trypanosoma cruzi,5693,30.8,30.8,86%,61,58.82,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RNC46815.1?report=genbank&log$=prottop&blast_rank=122&RID=WF75DNHA016"",""RNC46815.1"")"
"putative 33 kDa inner dynein arm light chain, axonemal [Trypanosoma grayi]",Trypanosoma grayi,Trypanosoma grayi,71804,30.8,30.8,86%,61,58.82,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009313796.1?report=genbank&log$=prottop&blast_rank=123&RID=WF75DNHA016"",""XP_009313796.1"")"
"28S ribosomal protein S15, mitochondrial [Xenopus tropicalis]",Xenopus tropicalis,tropical clawed frog,8364,30.8,30.8,53%,61,100.00,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001017066.1?report=genbank&log$=prottop&blast_rank=124&RID=WF75DNHA016"",""NP_001017066.1"")"
hypothetical protein XENTR_v10005927 [Xenopus tropicalis],Xenopus tropicalis,tropical clawed frog,8364,30.8,30.8,53%,61,100.00,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8624353.1?report=genbank&log$=prottop&blast_rank=125&RID=WF75DNHA016"",""KAE8624353.1"")"
HD domain-containing protein [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,30.8,30.8,93%,61,61.11,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/REK56669.1?report=genbank&log$=prottop&blast_rank=126&RID=WF75DNHA016"",""REK56669.1"")"
hypothetical protein XELAEV_18015205mg [Xenopus laevis],Xenopus laevis,African clawed frog,8355,30.8,30.8,53%,61,100.00,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OCT92151.1?report=genbank&log$=prottop&blast_rank=127&RID=WF75DNHA016"",""OCT92151.1"")"
platelet endothelial aggregation receptor 1 isoform X1 [Drosophila erecta],Drosophila erecta,Drosophila erecta,7220,30.3,30.3,60%,86,88.89,646,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026835305.1?report=genbank&log$=prottop&blast_rank=128&RID=WF75DNHA016"",""XP_026835305.1"")"
platelet endothelial aggregation receptor 1 isoform X2 [Drosophila erecta],Drosophila erecta,Drosophila erecta,7220,30.3,30.3,60%,86,88.89,646,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026835306.1?report=genbank&log$=prottop&blast_rank=129&RID=WF75DNHA016"",""XP_026835306.1"")"
uncharacterized protein Dere_GG10166 [Drosophila erecta],Drosophila erecta,Drosophila erecta,7220,30.3,30.3,60%,86,88.89,628,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDV58603.2?report=genbank&log$=prottop&blast_rank=130&RID=WF75DNHA016"",""EDV58603.2"")"
hypothetical protein AQUCO_01400328v1 [Aquilegia coerulea],Aquilegia coerulea,Aquilegia coerulea,218851,30.3,30.3,100%,86,44.44,626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PIA47625.1?report=genbank&log$=prottop&blast_rank=131&RID=WF75DNHA016"",""PIA47625.1"")"
hypothetical protein EHM60_10400 [Xanthomonadales bacterium],Xanthomonadales bacterium,Xanthomonadales bacterium,2006849,30.3,30.3,93%,86,44.44,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RPI12947.1?report=genbank&log$=prottop&blast_rank=132&RID=WF75DNHA016"",""RPI12947.1"")"
DDE-type integrase/transposase/recombinase [Methylobacter tundripaludum],Methylobacter tundripaludum,Methylobacter tundripaludum,173365,30.3,30.3,66%,86,80.00,555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052166364.1?report=genbank&log$=prottop&blast_rank=133&RID=WF75DNHA016"",""WP_052166364.1"")"
PAD4 [Hibiscus syriacus],Hibiscus syriacus,Hibiscus syriacus,106335,30.3,30.3,86%,86,61.11,520,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8691200.1?report=genbank&log$=prottop&blast_rank=134&RID=WF75DNHA016"",""KAE8691200.1"")"
SAM-dependent methyltransferase [Phragmitibacter flavus],Verrucobacter flavum,Verrucobacter flavum,2576071,30.3,30.3,86%,86,52.63,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138085229.1?report=genbank&log$=prottop&blast_rank=135&RID=WF75DNHA016"",""WP_138085229.1"")"
TPA: A/G-specific adenine glycosylase [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,30.3,30.3,73%,86,58.82,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIA99639.1?report=genbank&log$=prottop&blast_rank=136&RID=WF75DNHA016"",""HIA99639.1"")"
TPA: A/G-specific adenine glycosylase [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,30.3,30.3,73%,86,58.82,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIC62843.1?report=genbank&log$=prottop&blast_rank=137&RID=WF75DNHA016"",""HIC62843.1"")"
TPA: A/G-specific adenine glycosylase [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,30.3,30.3,73%,86,58.82,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIL90515.1?report=genbank&log$=prottop&blast_rank=138&RID=WF75DNHA016"",""HIL90515.1"")"
TPA: A/G-specific adenine glycosylase [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,30.3,30.3,73%,86,58.82,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCK34227.1?report=genbank&log$=prottop&blast_rank=139&RID=WF75DNHA016"",""HCK34227.1"")"
TPA: A/G-specific adenine glycosylase [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,30.3,30.3,73%,86,58.82,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIF56241.1?report=genbank&log$=prottop&blast_rank=140&RID=WF75DNHA016"",""HIF56241.1"")"
A/G-specific adenine glycosylase [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,30.3,30.3,73%,86,58.82,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAN49001.1?report=genbank&log$=prottop&blast_rank=141&RID=WF75DNHA016"",""MAN49001.1"")"
TPA: hypothetical protein [Candidatus Bathyarchaeota archaeon],Candidatus Bathyarchaeota archaeon,Candidatus Bathyarchaeota archaeon,2026714,30.3,30.3,60%,86,88.89,364,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HGM92216.1?report=genbank&log$=prottop&blast_rank=142&RID=WF75DNHA016"",""HGM92216.1"")"
hypothetical protein EJB05_34005 [Eragrostis curvula],Eragrostis curvula,weeping love grass,38414,30.3,30.3,60%,86,88.89,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TVU17943.1?report=genbank&log$=prottop&blast_rank=143&RID=WF75DNHA016"",""TVU17943.1"")"
hypothetical protein EJB05_33992 [Eragrostis curvula],Eragrostis curvula,weeping love grass,38414,30.3,30.3,60%,86,88.89,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TVU17930.1?report=genbank&log$=prottop&blast_rank=144&RID=WF75DNHA016"",""TVU17930.1"")"
cation diffusion facilitator family transporter [Bifidobacterium bifidum NCIMB 41171],Bifidobacterium bifidum NCIMB 41171,Bifidobacterium bifidum NCIMB 41171,398513,30.3,30.3,66%,86,80.00,311,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFR49697.1?report=genbank&log$=prottop&blast_rank=145&RID=WF75DNHA016"",""EFR49697.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003819892.1?report=genbank&log$=prottop&blast_rank=146&RID=WF75DNHA016"",""WP_003819892.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154055753.1?report=genbank&log$=prottop&blast_rank=147&RID=WF75DNHA016"",""WP_154055753.1"")"
cobalt transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXS27065.1?report=genbank&log$=prottop&blast_rank=148&RID=WF75DNHA016"",""KXS27065.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195300167.1?report=genbank&log$=prottop&blast_rank=149&RID=WF75DNHA016"",""WP_195300167.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_117827941.1?report=genbank&log$=prottop&blast_rank=150&RID=WF75DNHA016"",""WP_117827941.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047271539.1?report=genbank&log$=prottop&blast_rank=151&RID=WF75DNHA016"",""WP_047271539.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138284614.1?report=genbank&log$=prottop&blast_rank=152&RID=WF75DNHA016"",""WP_138284614.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047297950.1?report=genbank&log$=prottop&blast_rank=153&RID=WF75DNHA016"",""WP_047297950.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047287086.1?report=genbank&log$=prottop&blast_rank=154&RID=WF75DNHA016"",""WP_047287086.1"")"
cation transporter [Bifidobacterium jacchi],Bifidobacterium jacchi,Bifidobacterium jacchi,2490545,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151917352.1?report=genbank&log$=prottop&blast_rank=155&RID=WF75DNHA016"",""WP_151917352.1"")"
cobalt transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXS26076.1?report=genbank&log$=prottop&blast_rank=156&RID=WF75DNHA016"",""KXS26076.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD9131557.1?report=genbank&log$=prottop&blast_rank=157&RID=WF75DNHA016"",""MBD9131557.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065434111.1?report=genbank&log$=prottop&blast_rank=158&RID=WF75DNHA016"",""WP_065434111.1"")"
cation transporter [Bifidobacterium bifidum],Bifidobacterium bifidum,Bifidobacterium bifidum,1681,30.3,30.3,66%,86,80.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003815747.1?report=genbank&log$=prottop&blast_rank=159&RID=WF75DNHA016"",""WP_003815747.1"")"
