Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
hypothetical protein ASPWEDRAFT_49798 [Aspergillus wentii DTO 134E9],Aspergillus wentii DTO 134E9,Aspergillus wentii DTO 134E9,1073089,32.9,32.9,66%,11,80.00,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OJJ39953.1?report=genbank&log$=prottop&blast_rank=82&RID=WVN22KES016"",""OJJ39953.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella ihumii],Prevotella ihumii,Prevotella ihumii,1917878,32.9,32.9,80%,11,75.00,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077197077.1?report=genbank&log$=prottop&blast_rank=83&RID=WVN22KES016"",""WP_077197077.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroides plebeius DSM 17135],Bacteroides plebeius DSM 17135,Bacteroides plebeius DSM 17135,484018,32.9,32.9,80%,11,75.00,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDY94985.1?report=genbank&log$=prottop&blast_rank=84&RID=WVN22KES016"",""EDY94985.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase 2 [Bacteroides plebeius CAG:211],Bacteroides plebeius CAG:211,Bacteroides plebeius CAG:211,1263052,32.9,32.9,80%,11,75.00,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CCZ87189.1?report=genbank&log$=prottop&blast_rank=85&RID=WVN22KES016"",""CCZ87189.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. P5-108],Prevotella sp. P5-108,Prevotella sp. P5-108,2024225,32.9,32.9,80%,11,75.00,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094466795.1?report=genbank&log$=prottop&blast_rank=86&RID=WVN22KES016"",""WP_094466795.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. P4-67],Prevotella sp. P4-67,Prevotella sp. P4-67,2024227,32.9,32.9,80%,11,75.00,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094388376.1?report=genbank&log$=prottop&blast_rank=87&RID=WVN22KES016"",""WP_094388376.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. CAG:474],Prevotella sp. CAG:474,Prevotella sp. CAG:474,1262926,32.9,32.9,80%,11,75.00,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDC97051.1?report=genbank&log$=prottop&blast_rank=88&RID=WVN22KES016"",""CDC97051.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. P5-64],Prevotella sp. P5-64,Prevotella sp. P5-64,2024226,32.9,32.9,80%,11,75.00,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094386411.1?report=genbank&log$=prottop&blast_rank=89&RID=WVN22KES016"",""WP_094386411.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. P4-51],Prevotella sp. P4-51,Prevotella sp. P4-51,2024228,32.9,32.9,80%,11,75.00,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094421229.1?report=genbank&log$=prottop&blast_rank=90&RID=WVN22KES016"",""WP_094421229.1"")"
S-adenosylmethionine tRNA ribosyltransferase [Dysgonomonas sp. 37-18],Dysgonomonas sp. 37-18,Dysgonomonas sp. 37-18,1895907,32.9,32.9,73%,11,81.82,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OJX65290.1?report=genbank&log$=prottop&blast_rank=91&RID=WVN22KES016"",""OJX65290.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [uncultured Dysgonomonas sp.],uncultured Dysgonomonas sp.,uncultured Dysgonomonas sp.,206096,32.9,32.9,73%,11,81.82,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SBW02602.1?report=genbank&log$=prottop&blast_rank=92&RID=WVN22KES016"",""SBW02602.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Dysgonomonas mossii],Dysgonomonas mossii,Dysgonomonas mossii,163665,32.9,32.9,73%,11,81.82,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006841724.1?report=genbank&log$=prottop&blast_rank=93&RID=WVN22KES016"",""WP_006841724.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,32.9,32.9,80%,11,75.00,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLD91737.1?report=genbank&log$=prottop&blast_rank=94&RID=WVN22KES016"",""RLD91737.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella oryzae],Prevotella oryzae,Prevotella oryzae,185293,32.9,32.9,80%,11,75.00,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036876893.1?report=genbank&log$=prottop&blast_rank=95&RID=WVN22KES016"",""WP_036876893.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola plebeius],Bacteroides plebeius,Bacteroides plebeius,310297,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_117702590.1?report=genbank&log$=prottop&blast_rank=96&RID=WVN22KES016"",""WP_117702590.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase 2 [Bacteroides sp. CAG:714],Bacteroides sp. CAG:714,Bacteroides sp. CAG:714,1262749,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDD33035.1?report=genbank&log$=prottop&blast_rank=97&RID=WVN22KES016"",""CDD33035.1"")"
S-adenosylmethionine tRNA ribosyltransferase [Phocaeicola plebeius],Bacteroides plebeius,Bacteroides plebeius,310297,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OKZ12002.1?report=genbank&log$=prottop&blast_rank=98&RID=WVN22KES016"",""OKZ12002.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola plebeius],Bacteroides plebeius,Bacteroides plebeius,310297,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040313045.1?report=genbank&log$=prottop&blast_rank=99&RID=WVN22KES016"",""WP_040313045.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase 2 [Bacteroides coprophilus CAG:333],Bacteroides coprophilus CAG:333,Bacteroides coprophilus CAG:333,1263041,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDC54781.1?report=genbank&log$=prottop&blast_rank=100&RID=WVN22KES016"",""CDC54781.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola coprophilus],Bacteroides coprophilus,Bacteroides coprophilus,387090,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_118400093.1?report=genbank&log$=prottop&blast_rank=101&RID=WVN22KES016"",""WP_118400093.1"")"
TPA: S-adenosylmethionine tRNA ribosyltransferase [Bacteroides sp.],Bacteroides sp.,Bacteroides sp.,29523,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAI03952.1?report=genbank&log$=prottop&blast_rank=102&RID=WVN22KES016"",""HAI03952.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola plebeius],Bacteroides plebeius,Bacteroides plebeius,310297,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_117671782.1?report=genbank&log$=prottop&blast_rank=103&RID=WVN22KES016"",""WP_117671782.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola coprocola],Bacteroides coprocola,Bacteroides coprocola,310298,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_022125524.1?report=genbank&log$=prottop&blast_rank=104&RID=WVN22KES016"",""WP_022125524.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola plebeius],Bacteroides plebeius,Bacteroides plebeius,310297,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_118244208.1?report=genbank&log$=prottop&blast_rank=105&RID=WVN22KES016"",""WP_118244208.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola plebeius],Bacteroides plebeius,Bacteroides plebeius,310297,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_118441796.1?report=genbank&log$=prottop&blast_rank=106&RID=WVN22KES016"",""WP_118441796.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola plebeius],Bacteroides plebeius,Bacteroides plebeius,310297,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_118164018.1?report=genbank&log$=prottop&blast_rank=107&RID=WVN22KES016"",""WP_118164018.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola barnesiae],Bacteroides barnesiae,Bacteroides barnesiae,376804,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018710818.1?report=genbank&log$=prottop&blast_rank=108&RID=WVN22KES016"",""WP_018710818.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola sp. Sa1YUN3],Phocaeicola sp. Sa1YUN3,Phocaeicola sp. Sa1YUN3,2762213,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191710015.1?report=genbank&log$=prottop&blast_rank=109&RID=WVN22KES016"",""WP_191710015.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [uncultured Bacteroides sp.],uncultured Bacteroides sp.,uncultured Bacteroides sp.,162156,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SCI69294.1?report=genbank&log$=prottop&blast_rank=110&RID=WVN22KES016"",""SCI69294.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola coprophilus],Bacteroides coprophilus,Bacteroides coprophilus,387090,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008145050.1?report=genbank&log$=prottop&blast_rank=111&RID=WVN22KES016"",""WP_008145050.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola coprocola],Bacteroides coprocola,Bacteroides coprocola,310298,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007571503.1?report=genbank&log$=prottop&blast_rank=112&RID=WVN22KES016"",""WP_007571503.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola plebeius],Bacteroides plebeius,Bacteroides plebeius,310297,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD9354027.1?report=genbank&log$=prottop&blast_rank=113&RID=WVN22KES016"",""MBD9354027.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola plebeius],Bacteroides plebeius,Bacteroides plebeius,310297,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_117747838.1?report=genbank&log$=prottop&blast_rank=114&RID=WVN22KES016"",""WP_117747838.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase 2 [Bacteroides sp. CAG:443],Bacteroides sp. CAG:443,Bacteroides sp. CAG:443,1262739,32.9,32.9,80%,11,75.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDB98732.1?report=genbank&log$=prottop&blast_rank=115&RID=WVN22KES016"",""CDB98732.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. PCHR],Prevotella sp. PCHR,Prevotella sp. PCHR,2736294,32.9,32.9,80%,11,83.33,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172344240.1?report=genbank&log$=prottop&blast_rank=116&RID=WVN22KES016"",""WP_172344240.1"")"
hypothetical protein [Pseudoalteromonas sp. T1lg75],Pseudoalteromonas sp. T1lg75,Pseudoalteromonas sp. T1lg75,2077102,32.5,32.5,80%,15,76.92,2219,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105255733.1?report=genbank&log$=prottop&blast_rank=117&RID=WVN22KES016"",""WP_105255733.1"")"
zinc-ribbon domain-containing protein [Lachnospira eligens],[Eubacterium] eligens,[Eubacterium] eligens,39485,32.5,32.5,73%,15,58.82,1438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154301360.1?report=genbank&log$=prottop&blast_rank=118&RID=WVN22KES016"",""WP_154301360.1"")"
double-strand break repair helicase AddA [Rhizobiales bacterium],Rhizobiales bacterium,Rhizobiales bacterium,1909294,32.5,32.5,73%,15,76.92,1172,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PCH51160.1?report=genbank&log$=prottop&blast_rank=119&RID=WVN22KES016"",""PCH51160.1"")"
LAFA_0E16270g1_1 [Lachancea sp. CBS 6924],Lachancea sp. CBS 6924,Lachancea sp. CBS 6924,433476,32.5,32.5,60%,15,88.89,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SCU89124.1?report=genbank&log$=prottop&blast_rank=120&RID=WVN22KES016"",""SCU89124.1"")"
"Flavin-containing monooxygenase family protein, putative, expressed [Zostera marina]",Zostera marina,Zostera marina,29655,32.5,32.5,66%,15,80.00,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMZ68698.1?report=genbank&log$=prottop&blast_rank=121&RID=WVN22KES016"",""KMZ68698.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. CAG:386],Prevotella sp. CAG:386,Prevotella sp. CAG:386,1262925,32.5,32.5,80%,15,75.00,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDC27751.1?report=genbank&log$=prottop&blast_rank=122&RID=WVN22KES016"",""CDC27751.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp.],Prevotella sp.,Prevotella sp.,59823,32.5,32.5,80%,15,75.00,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD9260707.1?report=genbank&log$=prottop&blast_rank=123&RID=WVN22KES016"",""MBD9260707.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella copri],Prevotella copri,Prevotella copri,165179,32.5,32.5,80%,15,75.00,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158463356.1?report=genbank&log$=prottop&blast_rank=124&RID=WVN22KES016"",""WP_158463356.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp.],Prevotella sp.,Prevotella sp.,59823,32.5,32.5,80%,15,75.00,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD9072951.1?report=genbank&log$=prottop&blast_rank=125&RID=WVN22KES016"",""MBD9072951.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella],Prevotella,Prevotella,838,32.5,32.5,73%,15,81.82,420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091899557.1?report=genbank&log$=prottop&blast_rank=126&RID=WVN22KES016"",""WP_091899557.1"")"
S-adenosylmethionine tRNA ribosyltransferase [Bacteroidetes bacterium HGW-Bacteroidetes-4],Bacteroidetes bacterium HGW-Bacteroidetes-4,Bacteroidetes bacterium HGW-Bacteroidetes-4,2013694,32.5,32.5,80%,15,75.00,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKP08389.1?report=genbank&log$=prottop&blast_rank=127&RID=WVN22KES016"",""PKP08389.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Rufibacter glacialis],Rufibacter glacialis,Rufibacter glacialis,1259555,32.5,32.5,73%,15,81.82,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GGK67138.1?report=genbank&log$=prottop&blast_rank=128&RID=WVN22KES016"",""GGK67138.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Rufibacter glacialis],Rufibacter glacialis,Rufibacter glacialis,1259555,32.5,32.5,73%,15,81.82,410,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149098045.1?report=genbank&log$=prottop&blast_rank=129&RID=WVN22KES016"",""WP_149098045.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidales bacterium Oil-RF-744-WCA-WT-10],Bacteroidales bacterium Oil-RF-744-WCA-WT-10,Bacteroidales bacterium Oil-RF-744-WCA-WT-10,2606626,32.5,32.5,80%,15,75.00,410,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MSS16312.1?report=genbank&log$=prottop&blast_rank=130&RID=WVN22KES016"",""MSS16312.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. CAG:891],Prevotella sp. CAG:891,Prevotella sp. CAG:891,1262937,32.5,32.5,73%,15,81.82,409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDE87498.1?report=genbank&log$=prottop&blast_rank=131&RID=WVN22KES016"",""CDE87498.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Proteiniphilum sp.],Proteiniphilum sp.,Proteiniphilum sp.,1926877,32.5,32.5,73%,15,81.82,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLX80172.1?report=genbank&log$=prottop&blast_rank=132&RID=WVN22KES016"",""NLX80172.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,32.5,32.5,73%,15,81.82,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLD42333.1?report=genbank&log$=prottop&blast_rank=133&RID=WVN22KES016"",""RLD42333.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonas levii],Porphyromonas levii,Porphyromonas levii,28114,32.5,32.5,80%,15,75.00,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018358801.1?report=genbank&log$=prottop&blast_rank=134&RID=WVN22KES016"",""WP_018358801.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,32.5,32.5,73%,15,81.82,402,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6227513.1?report=genbank&log$=prottop&blast_rank=135&RID=WVN22KES016"",""MBE6227513.1"")"
adenylate/guanylate cyclase domain-containing protein [Desulfobulbaceae bacterium],Desulfobulbaceae bacterium,Desulfobulbaceae bacterium,2053307,32.5,32.5,80%,15,83.33,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3016359.1?report=genbank&log$=prottop&blast_rank=136&RID=WVN22KES016"",""MBA3016359.1"")"
hypothetical protein BB558_005122 [Smittium angustum],Smittium angustum,Smittium angustum,133377,32.0,32.0,60%,21,88.89,1573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PVZ98870.1?report=genbank&log$=prottop&blast_rank=137&RID=WVN22KES016"",""PVZ98870.1"")"
glycogen/starch/alpha-glucan phosphorylase [Ruminococcus sp. HUN007],Ruminococcus sp. HUN007,Ruminococcus sp. HUN007,1514668,32.0,32.0,86%,21,75.00,801,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156036896.1?report=genbank&log$=prottop&blast_rank=138&RID=WVN22KES016"",""WP_156036896.1"")"
hypothetical protein BB561_003516 [Smittium simulii],Smittium simulii,Smittium simulii,133385,32.0,32.0,86%,21,71.43,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PVU92970.1?report=genbank&log$=prottop&blast_rank=139&RID=WVN22KES016"",""PVU92970.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,32.0,32.0,66%,21,90.00,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLE62611.1?report=genbank&log$=prottop&blast_rank=140&RID=WVN22KES016"",""NLE62611.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidetes bacterium ADurb.Bin234],Bacteroidetes bacterium ADurb.Bin234,Bacteroidetes bacterium ADurb.Bin234,1852810,32.0,32.0,66%,21,90.00,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OQA91730.1?report=genbank&log$=prottop&blast_rank=141&RID=WVN22KES016"",""OQA91730.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,32.0,32.0,80%,21,75.00,409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLD70769.1?report=genbank&log$=prottop&blast_rank=142&RID=WVN22KES016"",""RLD70769.1"")"
S-adenosylmethionine tRNA ribosyltransferase [Prevotellaceae bacterium],Prevotellaceae bacterium,Prevotellaceae bacterium,2049047,32.0,32.0,80%,21,75.00,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PWL77335.1?report=genbank&log$=prottop&blast_rank=143&RID=WVN22KES016"",""PWL77335.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Muribaculum sp. NM65_B17],Muribaculum sp. NM65_B17,Muribaculum sp. NM65_B17,2516961,32.0,32.0,80%,21,75.00,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135946809.1?report=genbank&log$=prottop&blast_rank=144&RID=WVN22KES016"",""WP_135946809.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Muribaculum sp. TLL-A4],Muribaculum sp. TLL-A4,Muribaculum sp. TLL-A4,2530390,32.0,32.0,80%,21,75.00,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136410742.1?report=genbank&log$=prottop&blast_rank=145&RID=WVN22KES016"",""WP_136410742.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Muribaculaceae bacterium Isolate-102 (HZI)],Muribaculaceae bacterium Isolate-102 (HZI),Muribaculaceae bacterium Isolate-102 (HZI),2486470,32.0,32.0,80%,21,75.00,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ROT14927.1?report=genbank&log$=prottop&blast_rank=146&RID=WVN22KES016"",""ROT14927.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Phocaeicola salanitronis],Bacteroides salanitronis,Bacteroides salanitronis,376805,32.0,32.0,73%,21,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013619142.1?report=genbank&log$=prottop&blast_rank=147&RID=WVN22KES016"",""WP_013619142.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. MGM1],Prevotella sp. MGM1,Prevotella sp. MGM1,2033405,32.0,32.0,73%,21,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAY28596.1?report=genbank&log$=prottop&blast_rank=148&RID=WVN22KES016"",""GAY28596.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroides sp. An322],Bacteroides sp. An322,Bacteroides sp. An322,1965632,32.0,32.0,73%,21,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_087428090.1?report=genbank&log$=prottop&blast_rank=149&RID=WVN22KES016"",""WP_087428090.1"")"
TPA: S-adenosylmethionine tRNA ribosyltransferase [Rikenellaceae bacterium],Rikenellaceae bacterium,Rikenellaceae bacterium,2049048,32.0,32.0,73%,21,81.82,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBH08110.1?report=genbank&log$=prottop&blast_rank=150&RID=WVN22KES016"",""HBH08110.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase 2 [Alistipes sp. CAG:435],Alistipes sp. CAG:435,Alistipes sp. CAG:435,1262695,32.0,32.0,80%,21,75.00,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDD19353.1?report=genbank&log$=prottop&blast_rank=151&RID=WVN22KES016"",""CDD19353.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [unclassified Prevotella],unclassified Prevotella,unclassified Prevotella,2638335,32.0,32.0,73%,21,72.73,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_104369952.1?report=genbank&log$=prottop&blast_rank=152&RID=WVN22KES016"",""WP_104369952.1"")"
