Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
hypothetical protein [Mycena venus],Mycena venus,Mycena venus,2733690,29.9,29.9,100%,122,55.00,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF7352572.1?report=genbank&log$=prottop&blast_rank=86&RID=WF777JMR016"",""KAF7352572.1"")"
hypothetical protein CMUS01_15511 [Colletotrichum musicola],Colletotrichum musicola,Colletotrichum musicola,2175873,29.9,29.9,93%,122,64.29,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF6801060.1?report=genbank&log$=prottop&blast_rank=87&RID=WF777JMR016"",""KAF6801060.1"")"
TPA: prohibitin family protein [Thiotrichaceae bacterium],Thiotrichaceae bacterium,Thiotrichaceae bacterium,2030882,29.9,29.9,100%,122,60.00,299,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIE03056.1?report=genbank&log$=prottop&blast_rank=88&RID=WF777JMR016"",""HIE03056.1"")"
ABC transporter permease [Deinococcus sp. LM3],Deinococcus sp. LM3,Deinococcus sp. LM3,1938608,29.9,29.9,66%,122,90.00,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078305577.1?report=genbank&log$=prottop&blast_rank=89&RID=WF777JMR016"",""WP_078305577.1"")"
methionine ABC transporter permease MetI [Deinococcus saudiensis],Deinococcus saudiensis,Deinococcus saudiensis,1765963,29.9,29.9,66%,122,90.00,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188845823.1?report=genbank&log$=prottop&blast_rank=90&RID=WF777JMR016"",""WP_188845823.1"")"
ABC transporter permease [Deinococcus indicus],Deinococcus indicus,Deinococcus indicus,223556,29.9,29.9,66%,122,90.00,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088249339.1?report=genbank&log$=prottop&blast_rank=91&RID=WF777JMR016"",""WP_088249339.1"")"
hypothetical protein [Collimonas pratensis],Collimonas pratensis,Collimonas pratensis,279113,29.9,29.9,93%,122,71.43,164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156479929.1?report=genbank&log$=prottop&blast_rank=92&RID=WF777JMR016"",""WP_156479929.1"")"
hypothetical protein [Collimonas pratensis],Collimonas pratensis,Collimonas pratensis,279113,29.9,29.9,93%,122,71.43,164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168229130.1?report=genbank&log$=prottop&blast_rank=93&RID=WF777JMR016"",""WP_168229130.1"")"
EamA family transporter [bacterium],bacterium,bacterium,1869227,29.9,29.9,100%,122,66.67,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MRS03551.1?report=genbank&log$=prottop&blast_rank=94&RID=WF777JMR016"",""MRS03551.1"")"
cornifelin-like [Seriola dumerili],Seriola dumerili,greater amberjack,41447,29.9,29.9,66%,122,90.00,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_022607902.1?report=genbank&log$=prottop&blast_rank=95&RID=WF777JMR016"",""XP_022607902.1"")"
PREDICTED: UBA-like domain-containing protein 2-B [Priapulus caudatus],Priapulus caudatus,Priapulus caudatus,37621,29.9,29.9,73%,122,58.82,115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014679048.1?report=genbank&log$=prottop&blast_rank=96&RID=WF777JMR016"",""XP_014679048.1"")"
hypothetical protein B9Q23_03785 [Enterobacter kobei],Enterobacter kobei,Enterobacter kobei,208224,29.9,29.9,93%,122,57.14,62,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PJD54004.1?report=genbank&log$=prottop&blast_rank=97&RID=WF777JMR016"",""PJD54004.1"")"
PREDICTED: cation-independent mannose-6-phosphate receptor isoform X1 [Ictalurus punctatus],Ictalurus punctatus,channel catfish,7998,29.5,29.5,86%,172,78.57,2451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017311659.1?report=genbank&log$=prottop&blast_rank=98&RID=WF777JMR016"",""XP_017311659.1"")"
PREDICTED: cation-independent mannose-6-phosphate receptor isoform X2 [Ictalurus punctatus],Ictalurus punctatus,channel catfish,7998,29.5,29.5,86%,172,78.57,2450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017311660.1?report=genbank&log$=prottop&blast_rank=99&RID=WF777JMR016"",""XP_017311660.1"")"
PREDICTED: G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290 [Daucus carota subsp. sativus],Daucus carota subsp. sativus,Daucus carota subsp. sativus,79200,29.5,29.5,93%,172,78.57,823,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017218989.1?report=genbank&log$=prottop&blast_rank=100&RID=WF777JMR016"",""XP_017218989.1"")"
PREDICTED: receptor-type tyrosine-protein phosphatase epsilon-like [Cyprinus carpio],Cyprinus carpio,common carp,7962,29.5,29.5,93%,172,71.43,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018956941.1?report=genbank&log$=prottop&blast_rank=101&RID=WF777JMR016"",""XP_018956941.1"")"
hypothetical protein Ae201684_008563 [Aphanomyces euteiches],Aphanomyces euteiches,Aphanomyces euteiches,100861,29.5,29.5,73%,172,81.82,659,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF0734901.1?report=genbank&log$=prottop&blast_rank=102&RID=WF777JMR016"",""KAF0734901.1"")"
PREDICTED: receptor-type tyrosine-protein phosphatase epsilon-like [Cyprinus carpio],Cyprinus carpio,common carp,7962,29.5,29.5,93%,172,71.43,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018960998.1?report=genbank&log$=prottop&blast_rank=103&RID=WF777JMR016"",""XP_018960998.1"")"
ABC transporter permease subunit [Microbacterium thalassium],Microbacterium thalassium,Microbacterium thalassium,362649,29.5,29.5,60%,172,88.89,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184752074.1?report=genbank&log$=prottop&blast_rank=104&RID=WF777JMR016"",""WP_184752074.1"")"
DUF2974 domain-containing protein [Lachnospiraceae bacterium TF09-5],Lachnospiraceae bacterium TF09-5,Lachnospiraceae bacterium TF09-5,2302969,29.5,29.5,60%,172,88.89,537,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RJW41287.1?report=genbank&log$=prottop&blast_rank=105&RID=WF777JMR016"",""RJW41287.1"")"
NADH-quinone oxidoreductase subunit N [Muribaculaceae bacterium Isolate-013 (NCI)],Muribaculaceae bacterium Isolate-013 (NCI),Muribaculaceae bacterium Isolate-013 (NCI),2489218,29.5,29.5,73%,172,81.82,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RXE73421.1?report=genbank&log$=prottop&blast_rank=106&RID=WF777JMR016"",""RXE73421.1"")"
hypothetical protein [Candidatus Poribacteria bacterium],Candidatus Poribacteria bacterium,Candidatus Poribacteria bacterium,2026781,29.5,29.5,93%,172,71.43,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MYE87726.1?report=genbank&log$=prottop&blast_rank=107&RID=WF777JMR016"",""MYE87726.1"")"
MFS transporter [Agromyces hippuratus],Agromyces hippuratus,Agromyces hippuratus,286438,29.5,29.5,93%,172,55.00,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179552468.1?report=genbank&log$=prottop&blast_rank=108&RID=WF777JMR016"",""WP_179552468.1"")"
MFS transporter [Agromyces sp. Root1464],Agromyces sp. Root1464,Agromyces sp. Root1464,1736467,29.5,29.5,93%,172,55.00,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082571647.1?report=genbank&log$=prottop&blast_rank=109&RID=WF777JMR016"",""WP_082571647.1"")"
MFS transporter [Microbacterium sp. A18JL241],Microbacterium sp. A18JL241,Microbacterium sp. A18JL241,2782166,29.5,29.5,93%,172,55.00,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194419809.1?report=genbank&log$=prottop&blast_rank=110&RID=WF777JMR016"",""WP_194419809.1"")"
hypothetical protein [Proteobacteria bacterium],Proteobacteria bacterium,Proteobacteria bacterium,1977087,29.5,29.5,66%,172,70.00,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBM75432.1?report=genbank&log$=prottop&blast_rank=111&RID=WF777JMR016"",""MBM75432.1"")"
MFS transporter [Agromyces sp. Root1464],Agromyces sp. Root1464,Agromyces sp. Root1464,1736467,29.5,29.5,93%,172,55.00,432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KQZ07852.1?report=genbank&log$=prottop&blast_rank=112&RID=WF777JMR016"",""KQZ07852.1"")"
aldolase [Blastopirellula sp.],Blastopirellula sp.,Blastopirellula sp.,2024826,29.5,29.5,60%,172,88.89,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAR10245.1?report=genbank&log$=prottop&blast_rank=113&RID=WF777JMR016"",""MAR10245.1"")"
TPA: aldolase [Planctomycetaceae bacterium],Planctomycetaceae bacterium,Planctomycetaceae bacterium,2026779,29.5,29.5,60%,172,88.89,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAY79552.1?report=genbank&log$=prottop&blast_rank=114&RID=WF777JMR016"",""HAY79552.1"")"
hypothetical protein CH35J_004721 [Colletotrichum higginsianum],Colletotrichum higginsianum,Colletotrichum higginsianum,80884,29.5,29.5,80%,172,66.67,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TID01702.1?report=genbank&log$=prottop&blast_rank=115&RID=WF777JMR016"",""TID01702.1"")"
Integral membrane protein [Colletotrichum higginsianum IMI 349063],Colletotrichum higginsianum IMI 349063,Colletotrichum higginsianum IMI 349063,759273,29.5,29.5,80%,172,66.67,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018163139.1?report=genbank&log$=prottop&blast_rank=116&RID=WF777JMR016"",""XP_018163139.1"")"
hypothetical protein [Candidatus Riflebacteria bacterium],Candidatus Riflebacteria bacterium,Candidatus Riflebacteria bacterium,2053586,29.5,29.5,80%,172,55.56,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF0502549.1?report=genbank&log$=prottop&blast_rank=117&RID=WF777JMR016"",""MBF0502549.1"")"
Satratoxin biosynthesis SC1 cluster protein 4 [Colletotrichum shisoi],Colletotrichum shisoi,Colletotrichum shisoi,2078593,29.5,29.5,80%,172,66.67,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TQN65309.1?report=genbank&log$=prottop&blast_rank=118&RID=WF777JMR016"",""TQN65309.1"")"
hypothetical protein [Rothia nasimurium],Rothia nasimurium,Rothia nasimurium,85336,29.5,29.5,93%,172,71.43,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185174616.1?report=genbank&log$=prottop&blast_rank=119&RID=WF777JMR016"",""WP_185174616.1"")"
hypothetical protein EWM72_03151 [Nitrospira sp.],Nitrospira sp.,Nitrospira sp.,70125,29.5,29.5,73%,172,81.82,296,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TKS58209.1?report=genbank&log$=prottop&blast_rank=120&RID=WF777JMR016"",""TKS58209.1"")"
hypothetical protein BFN00_00430 [Acinetobacter sp. AR2-3],Acinetobacter sp. AR2-3,Acinetobacter sp. AR2-3,1891969,29.5,29.5,93%,172,62.50,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OIU85497.1?report=genbank&log$=prottop&blast_rank=121&RID=WF777JMR016"",""OIU85497.1"")"
MULTISPECIES: hypothetical protein [Acinetobacter],Acinetobacter,Acinetobacter,469,29.5,29.5,93%,172,62.50,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082180558.1?report=genbank&log$=prottop&blast_rank=122&RID=WF777JMR016"",""WP_082180558.1"")"
hypothetical protein [Acinetobacter lwoffii],Acinetobacter lwoffii,Acinetobacter lwoffii,28090,29.5,29.5,93%,172,62.50,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148334298.1?report=genbank&log$=prottop&blast_rank=123&RID=WF777JMR016"",""WP_148334298.1"")"
hypothetical protein DRH27_04945 [Candidatus Falkowbacteria bacterium],Candidatus Falkowbacteria bacterium,Candidatus Falkowbacteria bacterium,2053554,29.1,29.1,66%,244,80.00,102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLC36613.1?report=genbank&log$=prottop&blast_rank=124&RID=WF777JMR016"",""RLC36613.1"")"
DUF4902 domain-containing protein [Paraburkholderia sp. BL6665CI2N2],Paraburkholderia sp. BL6665CI2N2,Paraburkholderia sp. BL6665CI2N2,1938806,29.1,29.1,66%,244,80.00,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134143380.1?report=genbank&log$=prottop&blast_rank=125&RID=WF777JMR016"",""WP_134143380.1"")"
ABC transporter permease [Deinococcus aquatilis],Deinococcus aquatilis,Deinococcus aquatilis,519440,29.1,29.1,66%,244,80.00,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019011912.1?report=genbank&log$=prottop&blast_rank=126&RID=WF777JMR016"",""WP_019011912.1"")"
ABC transporter permease [Amphibacillus xylanus],Amphibacillus xylanus,Amphibacillus xylanus,1449,29.1,29.1,66%,244,80.00,220,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015011008.1?report=genbank&log$=prottop&blast_rank=127&RID=WF777JMR016"",""WP_015011008.1"")"
TPA: MFS transporter [Rhodospirillaceae bacterium],Rhodospirillaceae bacterium,Rhodospirillaceae bacterium,1898112,29.1,29.1,73%,244,81.82,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCP00526.1?report=genbank&log$=prottop&blast_rank=128&RID=WF777JMR016"",""HCP00526.1"")"
Crp/Fnr family transcriptional regulator [Pseudomonas resinovorans],Pseudomonas resinovorans,Pseudomonas resinovorans,53412,29.1,29.1,86%,244,58.82,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077524542.1?report=genbank&log$=prottop&blast_rank=129&RID=WF777JMR016"",""WP_077524542.1"")"
TPA: hypothetical protein [Acholeplasmatales bacterium],Acholeplasmatales bacterium,Acholeplasmatales bacterium,2053494,29.1,29.1,73%,244,72.73,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCS25731.1?report=genbank&log$=prottop&blast_rank=130&RID=WF777JMR016"",""HCS25731.1"")"
hypothetical protein CBER1_04602 [Cercospora berteroae],Cercospora berteroae,Cercospora berteroae,357750,29.1,29.1,100%,244,62.50,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PPJ53876.1?report=genbank&log$=prottop&blast_rank=131&RID=WF777JMR016"",""PPJ53876.1"")"
transporter substrate-binding domain-containing protein [Alteromonadaceae bacterium],Alteromonadaceae bacterium,Alteromonadaceae bacterium,1916082,29.1,29.1,86%,244,66.67,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE1298870.1?report=genbank&log$=prottop&blast_rank=132&RID=WF777JMR016"",""MBE1298870.1"")"
zinc metalloprotease HtpX [Candidatus Thermokryptus mobilis],Candidatus Thermokryptus mobilis,Candidatus Thermokryptus mobilis,1643428,29.1,29.1,46%,244,100.00,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_140945240.1?report=genbank&log$=prottop&blast_rank=133&RID=WF777JMR016"",""WP_140945240.1"")"
zinc metalloprotease HtpX [Candidatus Chrysopegis kryptomonas],Candidatus Chrysopegis kryptomonas,Candidatus Chrysopegis kryptomonas,1633643,29.1,29.1,46%,244,100.00,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092347184.1?report=genbank&log$=prottop&blast_rank=134&RID=WF777JMR016"",""WP_092347184.1"")"
zinc metalloprotease HtpX [Candidatus Kryptobacter tengchongensis],Candidatus Kryptobacter tengchongensis,Candidatus Kryptobacter tengchongensis,1643429,29.1,29.1,46%,244,100.00,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072263918.1?report=genbank&log$=prottop&blast_rank=135&RID=WF777JMR016"",""WP_072263918.1"")"
zinc metalloprotease HtpX [Candidatus Kryptobacter tengchongensis],Candidatus Kryptobacter tengchongensis,Candidatus Kryptobacter tengchongensis,1643429,29.1,29.1,46%,244,100.00,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072150696.1?report=genbank&log$=prottop&blast_rank=136&RID=WF777JMR016"",""WP_072150696.1"")"
Heat shock protein. Metallo peptidase. MEROPS family M48B [Candidatus Kryptobacter tengchongensis],Candidatus Kryptobacter tengchongensis,Candidatus Kryptobacter tengchongensis,1643429,29.1,29.1,46%,244,100.00,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CUU04219.1?report=genbank&log$=prottop&blast_rank=137&RID=WF777JMR016"",""CUU04219.1"")"
hypothetical protein PC110_g16740 [Phytophthora cactorum],Phytophthora cactorum,Phytophthora cactorum,29920,29.1,29.1,46%,244,100.00,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RAW26856.1?report=genbank&log$=prottop&blast_rank=138&RID=WF777JMR016"",""RAW26856.1"")"
protein translocase subunit SecF [Leucothrix pacifica],Leucothrix pacifica,Leucothrix pacifica,1247513,29.1,29.1,100%,244,66.67,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109836837.1?report=genbank&log$=prottop&blast_rank=139&RID=WF777JMR016"",""WP_109836837.1"")"
hypothetical protein [Fibrobacter succinogenes],Fibrobacter succinogenes,Fibrobacter succinogenes,833,29.1,29.1,93%,244,57.89,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173357484.1?report=genbank&log$=prottop&blast_rank=140&RID=WF777JMR016"",""WP_173357484.1"")"
TerC family protein [Nannocystis sp.],Nannocystis sp.,Nannocystis sp.,1962667,29.1,29.1,93%,244,57.14,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3545261.1?report=genbank&log$=prottop&blast_rank=141&RID=WF777JMR016"",""MBA3545261.1"")"
hypothetical protein DBY35_13895 [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,29.1,29.1,66%,244,80.00,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PWL58147.1?report=genbank&log$=prottop&blast_rank=142&RID=WF777JMR016"",""PWL58147.1"")"
protein translocase subunit SecF [Halodesulfovibrio aestuarii],Halodesulfovibrio aestuarii,Halodesulfovibrio aestuarii,126333,29.1,29.1,100%,244,66.67,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020002108.1?report=genbank&log$=prottop&blast_rank=143&RID=WF777JMR016"",""WP_020002108.1"")"
protein translocase subunit SecF [Halodesulfovibrio spirochaetisodalis],Halodesulfovibrio spirochaetisodalis,Halodesulfovibrio spirochaetisodalis,1560234,29.1,29.1,100%,244,66.67,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066855884.1?report=genbank&log$=prottop&blast_rank=144&RID=WF777JMR016"",""WP_066855884.1"")"
MFS transporter [Alphaproteobacteria bacterium],Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,1913988,29.1,29.1,73%,244,81.82,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBN41922.1?report=genbank&log$=prottop&blast_rank=145&RID=WF777JMR016"",""MBN41922.1"")"
hypothetical protein [Pyrinomonadaceae bacterium],Pyrinomonadaceae bacterium,Pyrinomonadaceae bacterium,2283092,29.1,29.1,60%,244,88.89,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3570331.1?report=genbank&log$=prottop&blast_rank=146&RID=WF777JMR016"",""MBA3570331.1"")"
hypothetical protein K435DRAFT_804255 [Dendrothele bispora CBS 962.96],Dendrothele bispora CBS 962.96,Dendrothele bispora CBS 962.96,1314807,29.1,29.1,93%,244,64.29,387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/THU87513.1?report=genbank&log$=prottop&blast_rank=147&RID=WF777JMR016"",""THU87513.1"")"
hypothetical protein CO083_04340 [Candidatus Roizmanbacteria bacterium CG_4_9_14_0_8_um_filter_34_12],Candidatus Roizmanbacteria bacterium CG_4_9_14_0_8_um_filter_34_12,Candidatus Roizmanbacteria bacterium CG_4_9_14_0_8_um_filter_34_12,1974840,29.1,29.1,100%,244,66.67,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PJB87944.1?report=genbank&log$=prottop&blast_rank=148&RID=WF777JMR016"",""PJB87944.1"")"
hypothetical protein COS12_02450 [Candidatus Roizmanbacteria bacterium CG01_land_8_20_14_3_00_33_9],Candidatus Roizmanbacteria bacterium CG01_land_8_20_14_3_00_33_9,Candidatus Roizmanbacteria bacterium CG01_land_8_20_14_3_00_33_9,1974843,29.1,29.1,100%,244,66.67,418,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PIV62425.1?report=genbank&log$=prottop&blast_rank=149&RID=WF777JMR016"",""PIV62425.1"")"
anion permease arsB family [Clostridium sp. CAG:307],Clostridium sp. CAG:307,Clostridium sp. CAG:307,1262795,29.1,29.1,73%,244,72.73,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDE26819.1?report=genbank&log$=prottop&blast_rank=150&RID=WF777JMR016"",""CDE26819.1"")"
hypothetical protein BHW10_02650 [Clostridium sp. CAG:307_30_263],Clostridium sp. CAG:307_30_263,Clostridium sp. CAG:307_30_263,1896987,29.1,29.1,73%,244,72.73,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OKZ90453.1?report=genbank&log$=prottop&blast_rank=151&RID=WF777JMR016"",""OKZ90453.1"")"
response regulator [Symploca sp. SIO2D2],Symploca sp. SIO2D2,Symploca sp. SIO2D2,2607789,29.1,29.1,60%,244,75.00,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NEQ65936.1?report=genbank&log$=prottop&blast_rank=152&RID=WF777JMR016"",""NEQ65936.1"")"
"potassium uptake protein, TrkH family [Flavonifractor sp. An92]",Flavonifractor sp. An92,Flavonifractor sp. An92,1965666,29.1,29.1,80%,244,69.23,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_087259369.1?report=genbank&log$=prottop&blast_rank=153&RID=WF777JMR016"",""WP_087259369.1"")"
"potassium uptake protein, TrkH family [Flavonifractor sp. An135]",Flavonifractor sp. An135,Flavonifractor sp. An135,1965558,29.1,29.1,80%,244,69.23,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_087379108.1?report=genbank&log$=prottop&blast_rank=154&RID=WF777JMR016"",""WP_087379108.1"")"
"potassium uptake protein, TrkH family [Flavonifractor sp. An306]",Flavonifractor sp. An306,Flavonifractor sp. An306,1965629,29.1,29.1,80%,244,69.23,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191399938.1?report=genbank&log$=prottop&blast_rank=155&RID=WF777JMR016"",""WP_191399938.1"")"
"potassium uptake protein, TrkH family [Flavonifractor sp. An306]",Flavonifractor sp. An306,Flavonifractor sp. An306,1965629,29.1,29.1,80%,244,69.23,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_087341474.1?report=genbank&log$=prottop&blast_rank=156&RID=WF777JMR016"",""WP_087341474.1"")"
"potassium uptake protein, TrkH family [Lawsonibacter sp. NSJ-51]",Lawsonibacter sp. NSJ-51,Lawsonibacter sp. NSJ-51,2763053,29.1,29.1,80%,244,69.23,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186906118.1?report=genbank&log$=prottop&blast_rank=157&RID=WF777JMR016"",""WP_186906118.1"")"
aspartate ammonia-lyase [Acidobacteria bacterium Mor1],Acidobacteria bacterium Mor1,Acidobacteria bacterium Mor1,1660251,29.1,29.1,80%,244,75.00,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ANM29442.1?report=genbank&log$=prottop&blast_rank=158&RID=WF777JMR016"",""ANM29442.1"")"
