Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
TPA: hypothetical protein [Desulfotomaculum sp.],Desulfotomaculum sp.,Desulfotomaculum sp.,41211,30.8,30.8,86%,61,76.92,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAG10106.1?report=genbank&log$=prottop&blast_rank=92&RID=WF732HJ7013"",""HAG10106.1"")"
MTAP family purine nucleoside phosphorylase [Methanomicrobiales archaeon],Methanomicrobiales archaeon,Methanomicrobiales archaeon,2184052,30.8,30.8,86%,61,76.92,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLA31781.1?report=genbank&log$=prottop&blast_rank=93&RID=WF732HJ7013"",""NLA31781.1"")"
hypothetical protein CBD72_00490 [Flavobacteriaceae bacterium TMED212],Flavobacteriaceae bacterium TMED212,Flavobacteriaceae bacterium TMED212,1986712,30.3,30.3,93%,86,64.29,3579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OUW77651.1?report=genbank&log$=prottop&blast_rank=94&RID=WF732HJ7013"",""OUW77651.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12780.1?report=genbank&log$=prottop&blast_rank=95&RID=WF732HJ7013"",""QGV12780.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12782.1?report=genbank&log$=prottop&blast_rank=96&RID=WF732HJ7013"",""QGV12782.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12787.1?report=genbank&log$=prottop&blast_rank=97&RID=WF732HJ7013"",""QGV12787.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12785.1?report=genbank&log$=prottop&blast_rank=98&RID=WF732HJ7013"",""QGV12785.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12783.1?report=genbank&log$=prottop&blast_rank=99&RID=WF732HJ7013"",""QGV12783.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12788.1?report=genbank&log$=prottop&blast_rank=100&RID=WF732HJ7013"",""QGV12788.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12786.1?report=genbank&log$=prottop&blast_rank=101&RID=WF732HJ7013"",""QGV12786.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12784.1?report=genbank&log$=prottop&blast_rank=102&RID=WF732HJ7013"",""QGV12784.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12781.1?report=genbank&log$=prottop&blast_rank=103&RID=WF732HJ7013"",""QGV12781.1"")"
spike protein [Sus scrofa],Sus scrofa,pig,9823,30.3,30.3,93%,86,64.29,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QGV12779.1?report=genbank&log$=prottop&blast_rank=104&RID=WF732HJ7013"",""QGV12779.1"")"
hypothetical protein [Halomonas taeanensis],Halomonas taeanensis,Halomonas taeanensis,284577,30.3,30.3,80%,86,76.92,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092522319.1?report=genbank&log$=prottop&blast_rank=105&RID=WF732HJ7013"",""WP_092522319.1"")"
L1 protein [Human papillomavirus],Human papillomavirus,Human papillomavirus,10566,30.3,30.3,66%,86,90.00,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AYA93468.1?report=genbank&log$=prottop&blast_rank=106&RID=WF732HJ7013"",""AYA93468.1"")"
L1 [Gammapapillomavirus 16],Gammapapillomavirus 16,Gammapapillomavirus 16,1513261,30.3,30.3,66%,86,90.00,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ATQ38441.1?report=genbank&log$=prottop&blast_rank=107&RID=WF732HJ7013"",""ATQ38441.1"")"
RecName: Full=Major capsid protein L1 [Human papillomavirus 65],Human papillomavirus 65,Human papillomavirus 65,28312,30.3,30.3,66%,86,90.00,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q07874.1?report=genbank&log$=prottop&blast_rank=108&RID=WF732HJ7013"",""Q07874.1"")"
L1 [Rangifer tarandus papillomavirus 2],Rangifer tarandus papillomavirus 2,Rangifer tarandus papillomavirus 2,1370094,30.3,30.3,66%,86,90.91,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_008378672.1?report=genbank&log$=prottop&blast_rank=109&RID=WF732HJ7013"",""YP_008378672.1"")"
MULTISPECIES: hypothetical protein [Mesoflavibacter],Mesoflavibacter,Mesoflavibacter,444051,30.3,30.3,66%,86,90.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106686829.1?report=genbank&log$=prottop&blast_rank=110&RID=WF732HJ7013"",""WP_106686829.1"")"
hypothetical protein [Microbacterium sp. BH-3-3-3],Microbacterium sp. BH-3-3-3,Microbacterium sp. BH-3-3-3,1906742,30.3,82.9,93%,86,71.43,385,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186325511.1?report=genbank&log$=prottop&blast_rank=111&RID=WF732HJ7013"",""WP_186325511.1"")"
hypothetical protein [Richelia sp. SM2_1_7],Richelia sp. SM2_1_7,Richelia sp. SM2_1_7,2720465,30.3,30.3,73%,86,81.82,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NJL80268.1?report=genbank&log$=prottop&blast_rank=112&RID=WF732HJ7013"",""NJL80268.1"")"
hypothetical protein [Paenibacillus xylanexedens],Paenibacillus xylanexedens,Paenibacillus xylanexedens,528191,30.3,30.3,66%,86,90.00,220,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_145413290.1?report=genbank&log$=prottop&blast_rank=113&RID=WF732HJ7013"",""WP_145413290.1"")"
DUF87 domain-containing protein [Candidatus Aenigmarchaeota archaeon],Candidatus Aenigmarchaeota archaeon,Candidatus Aenigmarchaeota archaeon,2093792,29.9,29.9,100%,121,47.83,1893,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD3155144.1?report=genbank&log$=prottop&blast_rank=114&RID=WF732HJ7013"",""MBD3155144.1"")"
hypothetical protein E6H09_12965 [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,29.9,29.9,80%,121,66.67,861,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TMI71646.1?report=genbank&log$=prottop&blast_rank=115&RID=WF732HJ7013"",""TMI71646.1"")"
hypothetical protein CANARDRAFT_29167 [[Candida] arabinofermentans NRRL YB-2248],[Candida] arabinofermentans NRRL YB-2248,[Candida] arabinofermentans NRRL YB-2248,983967,29.9,29.9,60%,121,88.89,536,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ODV84280.1?report=genbank&log$=prottop&blast_rank=116&RID=WF732HJ7013"",""ODV84280.1"")"
RWD domain-containing protein 1 [Osmerus mordax],Osmerus mordax,rainbow smelt,8014,29.9,29.9,80%,122,66.67,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACO09699.1?report=genbank&log$=prottop&blast_rank=117&RID=WF732HJ7013"",""ACO09699.1"")"
GtrA family protein [Prevotella sp. P5-92],Prevotella sp. P5-92,Prevotella sp. P5-92,2024222,29.9,29.9,60%,122,88.89,124,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094381829.1?report=genbank&log$=prottop&blast_rank=118&RID=WF732HJ7013"",""WP_094381829.1"")"
lipoprotein [Spiroplasma culicicola],Spiroplasma culicicola,Spiroplasma culicicola,216935,29.9,29.9,66%,122,90.00,115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025362761.1?report=genbank&log$=prottop&blast_rank=119&RID=WF732HJ7013"",""WP_025362761.1"")"
T9SS type B sorting domain-containing protein [Flavobacterium segetis],Flavobacterium segetis,Flavobacterium segetis,271157,29.5,29.5,73%,172,72.73,4665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072989574.1?report=genbank&log$=prottop&blast_rank=120&RID=WF732HJ7013"",""WP_072989574.1"")"
putative Ig domain-containing protein [Pseudoalteromonas sp. BMB],Pseudoalteromonas sp. BMB,Pseudoalteromonas sp. BMB,1874619,29.5,29.5,93%,172,47.83,1263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139119084.1?report=genbank&log$=prottop&blast_rank=121&RID=WF732HJ7013"",""WP_139119084.1"")"
hypothetical protein CND37_03550 [Bacteroidetes bacterium MED-G20],Bacteroidetes bacterium MED-G20,Bacteroidetes bacterium MED-G20,1986266,29.5,29.5,86%,172,76.92,996,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PDH48431.1?report=genbank&log$=prottop&blast_rank=122&RID=WF732HJ7013"",""PDH48431.1"")"
DUF11 domain-containing protein [Chryseobacterium taklimakanense],Chryseobacterium taklimakanense,Chryseobacterium taklimakanense,536441,29.5,29.5,86%,172,57.14,950,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157727404.1?report=genbank&log$=prottop&blast_rank=123&RID=WF732HJ7013"",""WP_157727404.1"")"
hypothetical protein [Euryarchaeota archaeon],Euryarchaeota archaeon,Euryarchaeota archaeon,2026739,29.5,29.5,73%,172,81.82,829,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAD56150.1?report=genbank&log$=prottop&blast_rank=124&RID=WF732HJ7013"",""MAD56150.1"")"
YhgE/Pip family protein [Clostridium sp. 1001271B_151109_B4],Clostridium sp. 1001271B_151109_B4,Clostridium sp. 1001271B_151109_B4,2787148,29.5,29.5,86%,172,62.50,719,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195999855.1?report=genbank&log$=prottop&blast_rank=125&RID=WF732HJ7013"",""WP_195999855.1"")"
Ig-like domain-containing protein [Geobacter sp. M21],Geobacter sp. M21,Geobacter sp. M21,443144,29.5,29.5,80%,172,66.67,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015837928.1?report=genbank&log$=prottop&blast_rank=126&RID=WF732HJ7013"",""WP_015837928.1"")"
TolC family protein [Phycisphaerales bacterium],Phycisphaerales bacterium,Phycisphaerales bacterium,2052180,29.5,29.5,73%,172,66.67,558,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NRA58684.1?report=genbank&log$=prottop&blast_rank=127&RID=WF732HJ7013"",""NRA58684.1"")"
TPA: hypothetical protein [Flavobacteriaceae bacterium],Flavobacteriaceae bacterium,Flavobacteriaceae bacterium,1871037,29.5,29.5,93%,172,71.43,532,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAH34469.1?report=genbank&log$=prottop&blast_rank=128&RID=WF732HJ7013"",""HAH34469.1"")"
hypothetical protein DL98DRAFT_517032 [Cadophora sp. DSE1049],Cadophora sp. DSE1049,Cadophora sp. DSE1049,1485229,29.5,29.5,80%,172,71.43,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PVH78068.1?report=genbank&log$=prottop&blast_rank=129&RID=WF732HJ7013"",""PVH78068.1"")"
BatD family protein [Spirosoma sp. CJU-R4],Spirosoma sp. CJU-R4,Spirosoma sp. CJU-R4,2728024,29.5,29.5,80%,172,57.14,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169549506.1?report=genbank&log$=prottop&blast_rank=130&RID=WF732HJ7013"",""WP_169549506.1"")"
MBG-2 domain-containing protein [Planctomycetes bacterium],Planctomycetes bacterium,Planctomycetes bacterium,2026780,29.5,29.5,66%,172,80.00,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3709735.1?report=genbank&log$=prottop&blast_rank=131&RID=WF732HJ7013"",""MBA3709735.1"")"
hypothetical protein [Psychroserpens damuponensis],Psychroserpens damuponensis,Psychroserpens damuponensis,943936,29.5,29.5,73%,172,81.82,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040280354.1?report=genbank&log$=prottop&blast_rank=132&RID=WF732HJ7013"",""WP_040280354.1"")"
esterase [Streptomyces sp. MUSC 125],Streptomyces sp. MUSC 125,Streptomyces sp. MUSC 125,1428624,29.5,29.5,66%,172,80.00,384,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KIE28729.1?report=genbank&log$=prottop&blast_rank=133&RID=WF732HJ7013"",""KIE28729.1"")"
esterase [Streptomyces globosus],Streptomyces globosus,Streptomyces globosus,68209,29.5,29.5,66%,172,80.00,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114056621.1?report=genbank&log$=prottop&blast_rank=134&RID=WF732HJ7013"",""WP_114056621.1"")"
esterase [Streptomyces subrutilus],Streptomyces subrutilus,Streptomyces subrutilus,36818,29.5,29.5,66%,172,80.00,372,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069918515.1?report=genbank&log$=prottop&blast_rank=135&RID=WF732HJ7013"",""WP_069918515.1"")"
esterase [Streptomyces chryseus],Streptomyces chryseus,Streptomyces chryseus,68186,29.5,29.5,66%,172,80.00,370,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138907595.1?report=genbank&log$=prottop&blast_rank=136&RID=WF732HJ7013"",""WP_138907595.1"")"
MULTISPECIES: esterase [Streptomyces],Streptomyces,Streptomyces,1883,29.5,29.5,66%,172,80.00,369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052269691.1?report=genbank&log$=prottop&blast_rank=137&RID=WF732HJ7013"",""WP_052269691.1"")"
esterase [Streptomyces albidochromogenes],Streptomyces albidochromogenes,Streptomyces albidochromogenes,329524,29.5,29.5,66%,172,80.00,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138900362.1?report=genbank&log$=prottop&blast_rank=138&RID=WF732HJ7013"",""WP_138900362.1"")"
esterase [Streptomyces agglomeratus],Streptomyces agglomeratus,Streptomyces agglomeratus,285458,29.5,29.5,66%,172,80.00,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069933501.1?report=genbank&log$=prottop&blast_rank=139&RID=WF732HJ7013"",""WP_069933501.1"")"
esterase [Streptomyces sp. QHH-9511],Streptomyces sp. QHH-9511,Streptomyces sp. QHH-9511,2684468,29.5,29.5,66%,172,80.00,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158983901.1?report=genbank&log$=prottop&blast_rank=140&RID=WF732HJ7013"",""WP_158983901.1"")"
esterase [Streptomyces agglomeratus],Streptomyces agglomeratus,Streptomyces agglomeratus,285458,29.5,29.5,66%,172,80.00,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069925495.1?report=genbank&log$=prottop&blast_rank=141&RID=WF732HJ7013"",""WP_069925495.1"")"
unnamed protein product,,,0,29.5,29.5,66%,172,80.00,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189601558.1?report=genbank&log$=prottop&blast_rank=142&RID=WF732HJ7013"",""WP_189601558.1"")"
esterase [Streptomyces agglomeratus],Streptomyces agglomeratus,Streptomyces agglomeratus,285458,29.5,29.5,66%,172,80.00,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_070343456.1?report=genbank&log$=prottop&blast_rank=143&RID=WF732HJ7013"",""WP_070343456.1"")"
esterase [Streptomyces sp. NRRL S-37],Streptomyces sp. NRRL S-37,Streptomyces sp. NRRL S-37,1463903,29.5,29.5,66%,172,80.00,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078914184.1?report=genbank&log$=prottop&blast_rank=144&RID=WF732HJ7013"",""WP_078914184.1"")"
hypothetical protein K461DRAFT_319052 [Myriangium duriaei CBS 260.36],Myriangium duriaei CBS 260.36,Myriangium duriaei CBS 260.36,1168546,29.5,29.5,80%,172,83.33,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF2156518.1?report=genbank&log$=prottop&blast_rank=145&RID=WF732HJ7013"",""KAF2156518.1"")"
NAD(+) kinase [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,29.5,29.5,93%,172,66.67,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE58103.1?report=genbank&log$=prottop&blast_rank=146&RID=WF732HJ7013"",""MBE58103.1"")"
uncharacterized protein FOMMEDRAFT_139513 [Fomitiporia mediterranea MF3/22],Fomitiporia mediterranea MF3/22,Fomitiporia mediterranea MF3/22,694068,29.5,29.5,73%,172,66.67,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_007264564.1?report=genbank&log$=prottop&blast_rank=147&RID=WF732HJ7013"",""XP_007264564.1"")"
MULTISPECIES: ribonuclease PH [unclassified Sphingopyxis],unclassified Sphingopyxis,unclassified Sphingopyxis,2614943,29.5,29.5,66%,172,90.00,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058454927.1?report=genbank&log$=prottop&blast_rank=148&RID=WF732HJ7013"",""WP_058454927.1"")"
ribonuclease PH [Sphingopyxis sp. LK2115],Sphingopyxis sp. LK2115,Sphingopyxis sp. LK2115,2744558,29.5,29.5,66%,172,90.00,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188236531.1?report=genbank&log$=prottop&blast_rank=149&RID=WF732HJ7013"",""WP_188236531.1"")"
ribonuclease PH [Sphingopyxis sp. FD7],Sphingopyxis sp. FD7,Sphingopyxis sp. FD7,1914525,29.5,29.5,66%,172,90.00,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120221092.1?report=genbank&log$=prottop&blast_rank=150&RID=WF732HJ7013"",""WP_120221092.1"")"
ribonuclease PH [Sphingopyxis sp.],Sphingopyxis sp.,Sphingopyxis sp.,1908224,29.5,29.5,66%,172,90.00,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD3731778.1?report=genbank&log$=prottop&blast_rank=151&RID=WF732HJ7013"",""MBD3731778.1"")"
hypothetical protein BMS3Bbin08_01528 [bacterium BMS3Bbin08],bacterium BMS3Bbin08,bacterium BMS3Bbin08,2005731,29.5,29.5,66%,172,90.00,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBE38911.1?report=genbank&log$=prottop&blast_rank=152&RID=WF732HJ7013"",""GBE38911.1"")"
truncated L1 capsid protein [Human papillomavirus],Human papillomavirus,Human papillomavirus,10566,29.1,29.1,66%,243,80.00,70,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACK56641.1?report=genbank&log$=prottop&blast_rank=153&RID=WF732HJ7013"",""ACK56641.1"")"
truncated L1 capsid protein [Human papillomavirus],Human papillomavirus,Human papillomavirus,10566,29.1,29.1,66%,244,80.00,99,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACK56642.1?report=genbank&log$=prottop&blast_rank=154&RID=WF732HJ7013"",""ACK56642.1"")"
hypothetical protein [Methanococcoides sp. SA1],Methanococcoides sp. SA1,Methanococcoides sp. SA1,2735871,29.1,29.1,53%,244,100.00,99,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172363339.1?report=genbank&log$=prottop&blast_rank=155&RID=WF732HJ7013"",""WP_172363339.1"")"
major capsid protein L1 [Human papillomavirus],Human papillomavirus,Human papillomavirus,10566,29.1,29.1,66%,244,80.00,114,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADX99464.1?report=genbank&log$=prottop&blast_rank=156&RID=WF732HJ7013"",""ADX99464.1"")"
major capsid protein [Human papillomavirus 38],Human papillomavirus 38,Human papillomavirus 38,37959,29.1,29.1,66%,244,80.00,124,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAQ15753.1?report=genbank&log$=prottop&blast_rank=157&RID=WF732HJ7013"",""CAQ15753.1"")"
L1 capsid protein [Human papillomavirus],Human papillomavirus,Human papillomavirus,10566,29.1,29.1,66%,244,80.00,138,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACK56637.1?report=genbank&log$=prottop&blast_rank=158&RID=WF732HJ7013"",""ACK56637.1"")"
hypothetical protein EAZ97_06270 [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,29.1,29.1,86%,244,61.11,141,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TAE00308.1?report=genbank&log$=prottop&blast_rank=159&RID=WF732HJ7013"",""TAE00308.1"")"
phage tail tube protein [Carnobacterium maltaromaticum],Carnobacterium maltaromaticum,Carnobacterium maltaromaticum,2751,29.1,29.1,73%,244,81.82,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010054752.1?report=genbank&log$=prottop&blast_rank=160&RID=WF732HJ7013"",""WP_010054752.1"")"
peptidoglycan binding protein [Listeria innocua FSL S4-378],Listeria innocua FSL S4-378,Listeria innocua FSL S4-378,702456,29.1,29.1,86%,244,55.00,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFR92193.1?report=genbank&log$=prottop&blast_rank=161&RID=WF732HJ7013"",""EFR92193.1"")"
RWD domain-containing protein 1-like [Notechis scutatus],Notechis scutatus,mainland tiger snake,8663,29.1,29.1,73%,244,72.73,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026546772.1?report=genbank&log$=prottop&blast_rank=162&RID=WF732HJ7013"",""XP_026546772.1"")"
hypothetical protein BOX15_Mlig017303g1 [Macrostomum lignano],Macrostomum lignano,Macrostomum lignano,282301,29.1,29.1,60%,244,88.89,223,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PAA64940.1?report=genbank&log$=prottop&blast_rank=163&RID=WF732HJ7013"",""PAA64940.1"")"
uncharacterized protein LOC109822150 [Asparagus officinalis],Asparagus officinalis,garden asparagus,4686,29.1,29.1,93%,244,71.43,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_020243900.1?report=genbank&log$=prottop&blast_rank=164&RID=WF732HJ7013"",""XP_020243900.1"")"
PREDICTED: RWD domain-containing protein 1 [Thamnophis sirtalis],Thamnophis sirtalis,Thamnophis sirtalis,35019,29.1,29.1,73%,244,72.73,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_013908840.1?report=genbank&log$=prottop&blast_rank=165&RID=WF732HJ7013"",""XP_013908840.1"")"
RWD domain-containing protein 1 [Ophiophagus hannah],Ophiophagus hannah,king cobra,8665,29.1,29.1,73%,244,72.73,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ETE61715.1?report=genbank&log$=prottop&blast_rank=166&RID=WF732HJ7013"",""ETE61715.1"")"
RWD domain-containing protein 1 isoform X1 [Pantherophis guttatus],Pantherophis guttatus,Pantherophis guttatus,94885,29.1,29.1,73%,244,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034265102.1?report=genbank&log$=prottop&blast_rank=167&RID=WF732HJ7013"",""XP_034265102.1"")"
RWD domain-containing protein 1 [Protobothrops mucrosquamatus],Protobothrops mucrosquamatus,Protobothrops mucrosquamatus,103944,29.1,29.1,73%,244,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015677062.1?report=genbank&log$=prottop&blast_rank=168&RID=WF732HJ7013"",""XP_015677062.1"")"
