Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"hypothetical protein, partial [Nocardia barduliensis]",Nocardia sp. 335427,Nocardia sp. 335427,2736643,31.2,31.2,93%,43,73.33,7376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174188029.1?report=genbank&log$=prottop&blast_rank=85&RID=WF787KRP013"",""WP_174188029.1"")"
aconitate hydratase [Spirosoma pollinicola],Spirosoma pollinicola,Spirosoma pollinicola,2057025,31.2,31.2,80%,43,83.33,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100988677.1?report=genbank&log$=prottop&blast_rank=86&RID=WF787KRP013"",""WP_100988677.1"")"
aconitate hydratase [Spirosoma sp. KCTC 42546],Spirosoma sp. KCTC 42546,Spirosoma sp. KCTC 42546,2520506,31.2,31.2,80%,43,83.33,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142773046.1?report=genbank&log$=prottop&blast_rank=87&RID=WF787KRP013"",""WP_142773046.1"")"
aconitate hydratase [Spirosoma radiotolerans],Spirosoma radiotolerans,Spirosoma radiotolerans,1379870,31.2,31.2,80%,43,83.33,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046574029.1?report=genbank&log$=prottop&blast_rank=88&RID=WF787KRP013"",""WP_046574029.1"")"
aconitate hydratase [Spirosoma sp. HMF4905],Spirosoma sp. HMF4905,Spirosoma sp. HMF4905,2682092,31.2,31.2,80%,43,83.33,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157589319.1?report=genbank&log$=prottop&blast_rank=89&RID=WF787KRP013"",""WP_157589319.1"")"
aconitate hydratase [Spirosoma sp. HMF3257],Spirosoma sp. HMF3257,Spirosoma sp. HMF3257,2183553,31.2,31.2,80%,43,83.33,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111340818.1?report=genbank&log$=prottop&blast_rank=90&RID=WF787KRP013"",""WP_111340818.1"")"
aconitate hydratase [Spirosoma sp. PL0136],Spirosoma sp. PL0136,Spirosoma sp. PL0136,2710596,31.2,31.2,80%,43,83.33,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182463006.1?report=genbank&log$=prottop&blast_rank=91&RID=WF787KRP013"",""WP_182463006.1"")"
serine/threonine protein kinase [Parvibaculum sp.],Parvibaculum sp.,Parvibaculum sp.,2024848,31.2,31.2,100%,43,51.85,735,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAU62610.1?report=genbank&log$=prottop&blast_rank=92&RID=WF787KRP013"",""MAU62610.1"")"
TPA: hypothetical protein [Acidimicrobiaceae bacterium],Acidimicrobiaceae bacterium,Acidimicrobiaceae bacterium,2024894,31.2,31.2,100%,43,51.85,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAE55222.1?report=genbank&log$=prottop&blast_rank=93&RID=WF787KRP013"",""HAE55222.1"")"
phosphotransferase [Eubacterium barkeri],Eubacterium barkeri,Eubacterium barkeri,1528,31.2,31.2,86%,43,76.92,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090242640.1?report=genbank&log$=prottop&blast_rank=94&RID=WF787KRP013"",""WP_090242640.1"")"
hypothetical protein [Leptospira bouyouniensis],Leptospira bouyouniensis,Leptospira bouyouniensis,2484911,31.2,31.2,66%,43,80.00,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135770881.1?report=genbank&log$=prottop&blast_rank=95&RID=WF787KRP013"",""WP_135770881.1"")"
TPA: ROK family protein [Anaerolineae bacterium],Anaerolineae bacterium,Anaerolineae bacterium,2052143,31.2,31.2,73%,43,81.82,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIC89644.1?report=genbank&log$=prottop&blast_rank=96&RID=WF787KRP013"",""HIC89644.1"")"
AraC-type DNA-binding protein [Clostridiales bacterium],Clostridiales bacterium,Clostridiales bacterium,1898207,31.2,31.2,73%,43,81.82,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SNT94511.1?report=genbank&log$=prottop&blast_rank=97&RID=WF787KRP013"",""SNT94511.1"")"
AraC-type DNA-binding protein [Clostridiales bacterium],Clostridiales bacterium,Clostridiales bacterium,1898207,31.2,31.2,73%,43,81.82,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SMC71586.1?report=genbank&log$=prottop&blast_rank=98&RID=WF787KRP013"",""SMC71586.1"")"
hypothetical protein AZH51_08805 [Branchiibius sp. NY16-3462-2],Branchiibius sp. NY16-3462-2,Branchiibius sp. NY16-3462-2,1807500,31.2,31.2,93%,43,62.50,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KYH45781.1?report=genbank&log$=prottop&blast_rank=99&RID=WF787KRP013"",""KYH45781.1"")"
DEAD/DEAH box helicase [Euryarchaeota archaeon],Euryarchaeota archaeon,Euryarchaeota archaeon,2026739,30.8,30.8,86%,61,71.43,924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBO95254.1?report=genbank&log$=prottop&blast_rank=100&RID=WF787KRP013"",""MBO95254.1"")"
TPA: hypothetical protein [Lachnospiraceae bacterium],Lachnospiraceae bacterium,Lachnospiraceae bacterium,1898203,30.8,30.8,73%,61,81.82,889,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBI61954.1?report=genbank&log$=prottop&blast_rank=101&RID=WF787KRP013"",""HBI61954.1"")"
aconitate hydratase [Spirosoma spitsbergense],Spirosoma spitsbergense,Spirosoma spitsbergense,431554,30.8,30.8,66%,61,90.00,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026308975.1?report=genbank&log$=prottop&blast_rank=102&RID=WF787KRP013"",""WP_026308975.1"")"
unnamed protein product [Microthlaspi erraticum],Microthlaspi erraticum,Microthlaspi erraticum,1685480,30.8,30.8,93%,61,68.75,606,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA7055757.1?report=genbank&log$=prottop&blast_rank=103&RID=WF787KRP013"",""CAA7055757.1"")"
glycoside hydrolase family 15 protein [Spelaeicoccus albus],Spelaeicoccus albus,Spelaeicoccus albus,1280376,30.8,30.8,86%,61,75.00,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179429036.1?report=genbank&log$=prottop&blast_rank=104&RID=WF787KRP013"",""WP_179429036.1"")"
undecaprenyl-phosphate galactose phosphotransferase WbaP [Kallotenue sp. CFH 73958],Kallotenue sp. CFH 73958,Kallotenue sp. CFH 73958,2592335,30.8,30.8,93%,61,42.86,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152677469.1?report=genbank&log$=prottop&blast_rank=105&RID=WF787KRP013"",""WP_152677469.1"")"
hypothetical protein [Phycisphaerae bacterium],Phycisphaerae bacterium,Phycisphaerae bacterium,2026778,30.8,30.8,73%,61,81.82,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NIP27626.1?report=genbank&log$=prottop&blast_rank=106&RID=WF787KRP013"",""NIP27626.1"")"
hypothetical protein C5S44_11715 [ANME-2 cluster archaeon],ANME-2 cluster archaeon,ANME-2 cluster archaeon,2056317,30.8,30.8,73%,61,81.82,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF5419033.1?report=genbank&log$=prottop&blast_rank=107&RID=WF787KRP013"",""KAF5419033.1"")"
hypothetical protein [bacterium],bacterium,bacterium,1869227,30.8,30.8,73%,61,81.82,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MQY71841.1?report=genbank&log$=prottop&blast_rank=108&RID=WF787KRP013"",""MQY71841.1"")"
hypothetical protein [bacterium],bacterium,bacterium,1869227,30.8,30.8,73%,61,81.82,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MQY71842.1?report=genbank&log$=prottop&blast_rank=109&RID=WF787KRP013"",""MQY71842.1"")"
carboxypeptidase regulatory-like domain-containing protein [Kofleriaceae bacterium],Kofleriaceae bacterium,Kofleriaceae bacterium,2212474,30.8,30.8,93%,61,71.43,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NVB83106.1?report=genbank&log$=prottop&blast_rank=110&RID=WF787KRP013"",""NVB83106.1"")"
YihY/virulence factor BrkB family protein [Nitrobacter winogradskyi],Nitrobacter winogradskyi,Nitrobacter winogradskyi,913,30.8,30.8,73%,61,83.33,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_141385224.1?report=genbank&log$=prottop&blast_rank=111&RID=WF787KRP013"",""WP_141385224.1"")"
hypothetical protein [Candidatus Aminicenantes bacterium],Candidatus Aminicenantes bacterium,Candidatus Aminicenantes bacterium,2052149,30.8,30.8,73%,61,81.82,363,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NIM57919.1?report=genbank&log$=prottop&blast_rank=112&RID=WF787KRP013"",""NIM57919.1"")"
YihY/virulence factor BrkB family protein [Nitrobacter vulgaris],Nitrobacter vulgaris,Nitrobacter vulgaris,29421,30.8,30.8,73%,61,83.33,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079447965.1?report=genbank&log$=prottop&blast_rank=113&RID=WF787KRP013"",""WP_079447965.1"")"
BolA/IbaG family iron-sulfur metabolism protein [Ramlibacter aquaticus],Ramlibacter aquaticus,Ramlibacter aquaticus,2780094,30.8,30.8,73%,61,81.82,80,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193779543.1?report=genbank&log$=prottop&blast_rank=114&RID=WF787KRP013"",""WP_193779543.1"")"
SARP family transcriptional regulator [Nocardiopsis litoralis],Nocardiopsis litoralis,Nocardiopsis litoralis,516701,30.3,30.3,80%,86,73.33,1007,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GHD31915.1?report=genbank&log$=prottop&blast_rank=115&RID=WF787KRP013"",""GHD31915.1"")"
N-6 DNA methylase [Thalassobius sp. I31.1],Thalassobius sp. I31.1,Thalassobius sp. I31.1,2109912,30.3,30.3,100%,86,50.00,1003,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107496399.1?report=genbank&log$=prottop&blast_rank=116&RID=WF787KRP013"",""WP_107496399.1"")"
tetratricopeptide repeat protein [Nocardiopsis kunsanensis],Nocardiopsis kunsanensis,Nocardiopsis kunsanensis,141693,30.3,30.3,80%,86,73.33,1003,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193373854.1?report=genbank&log$=prottop&blast_rank=117&RID=WF787KRP013"",""WP_193373854.1"")"
tetratricopeptide repeat protein [Nocardiopsis xinjiangensis],Nocardiopsis xinjiangensis,Nocardiopsis xinjiangensis,124285,30.3,30.3,80%,86,73.33,995,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017610955.1?report=genbank&log$=prottop&blast_rank=118&RID=WF787KRP013"",""WP_017610955.1"")"
tetratricopeptide repeat protein [Nocardiopsis litoralis],Nocardiopsis litoralis,Nocardiopsis litoralis,516701,30.3,30.3,80%,86,73.33,988,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193518346.1?report=genbank&log$=prottop&blast_rank=119&RID=WF787KRP013"",""WP_193518346.1"")"
tetratricopeptide repeat protein [Nocardiopsis salina],Nocardiopsis salina,Nocardiopsis salina,245836,30.3,30.3,80%,86,73.33,986,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040704216.1?report=genbank&log$=prottop&blast_rank=120&RID=WF787KRP013"",""WP_040704216.1"")"
tetratricopeptide repeat protein [Nocardiopsis sp. HNM0947],Nocardiopsis sp. HNM0947,Nocardiopsis sp. HNM0947,2772213,30.3,30.3,80%,86,73.33,986,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193124450.1?report=genbank&log$=prottop&blast_rank=121&RID=WF787KRP013"",""WP_193124450.1"")"
DEAD/DEAH box helicase [Euryarchaeota archaeon],Euryarchaeota archaeon,Euryarchaeota archaeon,2026739,30.3,30.3,93%,86,66.67,924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAK84062.1?report=genbank&log$=prottop&blast_rank=122&RID=WF787KRP013"",""MAK84062.1"")"
hypothetical protein AA313_de0203933 [Arthrobotrys entomopaga],Arthrobotrys entomopaga,Arthrobotrys entomopaga,321852,30.3,30.3,66%,86,90.00,788,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF3916150.1?report=genbank&log$=prottop&blast_rank=123&RID=WF787KRP013"",""KAF3916150.1"")"
hypothetical protein A2803_05605 [Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_21],Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_21,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_21,1802503,30.3,30.3,73%,86,76.92,756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGM32796.1?report=genbank&log$=prottop&blast_rank=124&RID=WF787KRP013"",""OGM32796.1"")"
aconitate hydratase [Rudanella paleaurantiibacter],Rudanella sp. HX-22-17,Rudanella sp. HX-22-17,2614655,30.3,30.3,80%,86,83.33,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152123996.1?report=genbank&log$=prottop&blast_rank=125&RID=WF787KRP013"",""WP_152123996.1"")"
aconitate hydratase [Rudanella lutea],Rudanella lutea,Rudanella lutea,451374,30.3,30.3,80%,86,83.33,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019990585.1?report=genbank&log$=prottop&blast_rank=126&RID=WF787KRP013"",""WP_019990585.1"")"
"pentatricopeptide repeat-containing protein At1g26900, mitochondrial-like [Brassica napus]",Brassica napus,rape,3708,30.3,30.3,73%,86,76.92,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_013704097.1?report=genbank&log$=prottop&blast_rank=127&RID=WF787KRP013"",""XP_013704097.1"")"
FUSC family protein [Hafnia alvei],Hafnia alvei,Hafnia alvei,569,30.3,30.3,86%,86,76.92,635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130956492.1?report=genbank&log$=prottop&blast_rank=128&RID=WF787KRP013"",""WP_130956492.1"")"
hypothetical protein BRARA_J00664 [Brassica rapa],Brassica rapa,field mustard,3711,30.3,30.3,73%,86,76.92,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RID40632.1?report=genbank&log$=prottop&blast_rank=129&RID=WF787KRP013"",""RID40632.1"")"
"pentatricopeptide repeat-containing protein At1g26900, mitochondrial [Brassica rapa]",Brassica rapa,field mustard,3711,30.3,30.3,73%,86,76.92,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009123034.1?report=genbank&log$=prottop&blast_rank=130&RID=WF787KRP013"",""XP_009123034.1"")"
unnamed protein product [Brassica rapa],Brassica rapa,field mustard,3711,30.3,30.3,73%,86,76.92,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VDD23280.1?report=genbank&log$=prottop&blast_rank=131&RID=WF787KRP013"",""VDD23280.1"")"
FAD-dependent oxidoreductase [Catellatospora chokoriensis],Catellatospora chokoriensis,Catellatospora chokoriensis,310353,30.3,30.3,73%,86,76.92,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191838377.1?report=genbank&log$=prottop&blast_rank=132&RID=WF787KRP013"",""WP_191838377.1"")"
BnaA10g28140D [Brassica napus],Brassica napus,rape,3708,30.3,30.3,73%,86,76.92,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDY50837.1?report=genbank&log$=prottop&blast_rank=133&RID=WF787KRP013"",""CDY50837.1"")"
hypothetical protein [Ruminococcaceae bacterium],Ruminococcaceae bacterium,Ruminococcaceae bacterium,1898205,30.3,30.3,80%,86,75.00,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6681174.1?report=genbank&log$=prottop&blast_rank=134&RID=WF787KRP013"",""MBE6681174.1"")"
Fe-S cluster assembly protein SufB [Candidatus Aquirickettsiella gammari],Coxiellaceae bacterium RA15029,Coxiellaceae bacterium RA15029,2016198,30.3,30.3,73%,86,81.82,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RDH40796.1?report=genbank&log$=prottop&blast_rank=135&RID=WF787KRP013"",""RDH40796.1"")"
glycosyltransferase [Brevibacillus sp. CF112],Brevibacillus sp. CF112,Brevibacillus sp. CF112,1144311,30.3,30.3,93%,86,64.29,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007783323.1?report=genbank&log$=prottop&blast_rank=136&RID=WF787KRP013"",""WP_007783323.1"")"
glycosyltransferase [Brevibacillus agri],Brevibacillus agri,Brevibacillus agri,51101,30.3,30.3,93%,86,64.29,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025848177.1?report=genbank&log$=prottop&blast_rank=137&RID=WF787KRP013"",""WP_025848177.1"")"
glycosyltransferase [Brevibacillus agri],Brevibacillus agri,Brevibacillus agri,51101,30.3,30.3,93%,86,64.29,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005833754.1?report=genbank&log$=prottop&blast_rank=138&RID=WF787KRP013"",""WP_005833754.1"")"
Dihydropteroate synthase [Methanosaeta harundinacea 6Ac],Methanosaeta harundinacea 6Ac,Methanosaeta harundinacea 6Ac,1110509,30.3,30.3,93%,86,72.22,409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AET65360.1?report=genbank&log$=prottop&blast_rank=139&RID=WF787KRP013"",""AET65360.1"")"
dihydropteroate synthase [Methanosaeta harundinacea],Methanosaeta harundinacea,Methanosaeta harundinacea,301375,30.3,30.3,93%,86,72.22,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_081472365.1?report=genbank&log$=prottop&blast_rank=140&RID=WF787KRP013"",""WP_081472365.1"")"
hypothetical protein [Lacimicrobium alkaliphilum],Lacimicrobium alkaliphilum,Lacimicrobium alkaliphilum,1526571,30.3,30.3,93%,86,68.75,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062477215.1?report=genbank&log$=prottop&blast_rank=141&RID=WF787KRP013"",""WP_062477215.1"")"
"pentatricopeptide repeat-containing protein At1g26900, mitochondrial-like [Brassica napus]",Brassica napus,rape,3708,30.3,30.3,73%,86,76.92,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_022549503.1?report=genbank&log$=prottop&blast_rank=142&RID=WF787KRP013"",""XP_022549503.1"")"
HAMP domain-containing histidine kinase [Tissierellia bacterium],Tissierellia bacterium,Tissierellia bacterium,2049431,30.3,30.3,93%,86,44.83,309,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLK57712.1?report=genbank&log$=prottop&blast_rank=143&RID=WF787KRP013"",""NLK57712.1"")"
"3'(2'),5'-bisphosphate nucleotidase CysQ [Brevundimonas aveniformis]",Brevundimonas aveniformis,Brevundimonas aveniformis,370977,30.3,30.3,86%,86,60.00,279,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051257334.1?report=genbank&log$=prottop&blast_rank=144&RID=WF787KRP013"",""WP_051257334.1"")"
hydroxyethylthiazole kinase [Lachnospiraceae bacterium AM48-27BH],Lachnospiraceae bacterium AM48-27BH,Lachnospiraceae bacterium AM48-27BH,2292271,30.3,30.3,80%,86,83.33,278,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RHQ13672.1?report=genbank&log$=prottop&blast_rank=145&RID=WF787KRP013"",""RHQ13672.1"")"
"3'(2'),5'-bisphosphate nucleotidase CysQ [Alphaproteobacteria bacterium]",Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,1913988,30.3,30.3,80%,86,69.23,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TMJ22852.1?report=genbank&log$=prottop&blast_rank=146&RID=WF787KRP013"",""TMJ22852.1"")"
cytidylate kinase-like family protein [Subdoligranulum variabile],Subdoligranulum variabile,Subdoligranulum variabile,214851,30.3,30.3,100%,86,58.82,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PWM61649.1?report=genbank&log$=prottop&blast_rank=147&RID=WF787KRP013"",""PWM61649.1"")"
hypothetical protein [Candidatus Saccharibacteria bacterium],Candidatus Saccharibacteria bacterium,Candidatus Saccharibacteria bacterium,2026720,30.3,30.3,60%,86,88.89,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC7738359.1?report=genbank&log$=prottop&blast_rank=148&RID=WF787KRP013"",""MBC7738359.1"")"
DUF3168 domain-containing protein [Micromonospora aurantiaca],Micromonospora aurantiaca,Micromonospora aurantiaca,47850,30.3,30.3,86%,86,45.83,135,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114918959.1?report=genbank&log$=prottop&blast_rank=149&RID=WF787KRP013"",""WP_114918959.1"")"
DUF3168 domain-containing protein [Micromonospora carbonacea],Micromonospora carbonacea,Micromonospora carbonacea,47853,30.3,30.3,86%,86,45.83,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074476564.1?report=genbank&log$=prottop&blast_rank=150&RID=WF787KRP013"",""WP_074476564.1"")"
hypothetical protein PBRA_006639 [Plasmodiophora brassicae],Plasmodiophora brassicae,Plasmodiophora brassicae,37360,29.9,29.9,100%,121,44.00,2717,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CEO98525.1?report=genbank&log$=prottop&blast_rank=151&RID=WF787KRP013"",""CEO98525.1"")"
hypothetical protein M434DRAFT_23909 [Hypoxylon sp. CO27-5],Hypoxylon sp. CO27-5,Hypoxylon sp. CO27-5,1001938,29.9,29.9,73%,121,81.82,1723,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OTA87533.1?report=genbank&log$=prottop&blast_rank=152&RID=WF787KRP013"",""OTA87533.1"")"
PREDICTED: uncharacterized protein LOC109125497 [Camelina sativa],Camelina sativa,false flax,90675,29.9,29.9,73%,121,83.33,1654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019082700.1?report=genbank&log$=prottop&blast_rank=153&RID=WF787KRP013"",""XP_019082700.1"")"
hypothetical protein SAMN05660485_03284 [Blastococcus sp. DSM 44205],Blastococcus sp. DSM 44205,Blastococcus sp. DSM 44205,1550233,29.9,29.9,100%,121,73.33,1053,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SDF40343.1?report=genbank&log$=prottop&blast_rank=154&RID=WF787KRP013"",""SDF40343.1"")"
DNA-binding SARP family transcriptional activator/predicted negative regulator of RcsB-dependent stress response [Streptomyces collinus],Streptomyces collinus,Streptomyces collinus,42684,29.9,29.9,93%,121,71.43,1031,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBB5814783.1?report=genbank&log$=prottop&blast_rank=155&RID=WF787KRP013"",""MBB5814783.1"")"
tetratricopeptide repeat protein [Streptomyces sp. NBRC 110035],Streptomyces sp. NBRC 110035,Streptomyces sp. NBRC 110035,1547867,29.9,29.9,93%,121,71.43,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042163611.1?report=genbank&log$=prottop&blast_rank=156&RID=WF787KRP013"",""WP_042163611.1"")"
Regulatory protein AfsR [Streptomyces sp. AVP053U2],Streptomyces sp. AVP053U2,Streptomyces sp. AVP053U2,1737066,29.9,29.9,93%,121,71.43,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ODA73290.1?report=genbank&log$=prottop&blast_rank=157&RID=WF787KRP013"",""ODA73290.1"")"
AfsR/SARP family transcriptional regulator [Streptomyces sp. CdTB01],Streptomyces sp. CdTB01,Streptomyces sp. CdTB01,1725411,29.9,29.9,93%,121,71.43,1026,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063824489.1?report=genbank&log$=prottop&blast_rank=158&RID=WF787KRP013"",""WP_063824489.1"")"
tetratricopeptide repeat protein [Streptomyces collinus],Streptomyces collinus,Streptomyces collinus,42684,29.9,29.9,93%,121,71.43,1021,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184854105.1?report=genbank&log$=prottop&blast_rank=159&RID=WF787KRP013"",""WP_184854105.1"")"
